iter	Passed	Remaining
3220	94762	52338
3221	94791	52308
3222	94832	52285
3223	94862	52256
3224	94894	52228
3225	94924	52199
3226	94952	52169
3227	94981	52139
3228	95015	52112
3229	95042	52082
3230	95071	52052
3231	95100	52022
3232	95123	51989
3233	95153	51960
3234	95182	51931
3235	95212	51901
3236	95238	51870
3237	95266	51840
3238	95296	51811
3239	95324	51780
3240	95347	51748
3241	95376	51718
3242	95405	51688
3243	95433	51658
3244	95462	51629
3245	95492	51599
3246	95519	51569
3247	95549	51540
3248	95578	51510
3249	95609	51481
3250	95637	51451
3251	95666	51422
3252	95695	51392
3253	95723	51362
3254	95751	51332
3255	95781	51303
3256	95812	51274
3257	95841	51245
3258	95872	51216
3259	95900	51186
3260	95928	51156
3261	95955	51125
3262	95984	51095
3263	96016	51067
3264	96047	51038
3265	96075	51008
3266	96103	50978
3267	96131	50948
3268	96160	50918
3269	96186	50887
3270	96215	50858
3271	96245	50828
3272	96277	50800
3273	96304	50770
3274	96334	50741
3275	96363	50711
3276	96392	50681
3277	96420	50651
3278	96450	50622
3279	96479	50592
3280	96507	50562
3281	96533	50531
3282	96565	50503
3283	96592	50473
3284	96619	50442
3285	96647	50411
3286	96678	50383
3287	96706	50353
3288	96734	50323
3289	96766	50294
3290	96796	50266
3291	96824	50235
3292	96852	50205
3293	96883	50176
3294	96913	50147
3295	96942	50118
3296	96971	50088
3297	97002	50060
3298	97030	50030
3299	97060	50000
3300	97091	49972
3301	97117	49940
3302	97144	49910
3303	97173	49880
3304	97202	49850
3305	97231	49821
3306	97259	49791
3307	97288	49761
3308	97318	49732
3309	97347	49702
3310	97375	49673
3311	97405	49644
3312	97435	49614
3313	97463	49584
3314	97493	49555
3315	97522	49526
3316	97551	49496
3317	97580	49466
3318	97611	49438
3319	97639	49407
3320	97666	49377
3321	97695	49347
3322	97724	49318
3323	97756	49290
3324	97785	49260
3325	97813	49230
3326	97841	49200
3327	97868	49169
3328	97896	49139
3329	97929	49111
3330	97958	49082
3331	97987	49052
3332	98016	49022
3333	98047	48994
3334	98076	48964
3335	98104	48934
3336	98132	48904
3337	98161	48874
3338	98190	48845
3339	98219	48815
3340	98254	48788
3341	98284	48759
3342	98311	48729
3343	98340	48699
3344	98370	48670
3345	98398	48640
3346	98428	48611
3347	98456	48581
3348	98486	48552
3349	98514	48522
3350	98543	48492
3351	98571	48462
3352	98600	48432
3353	98627	48402
3354	98656	48372
3355	98686	48343
3356	98714	48313
3357	98743	48283
3358	98773	48254
3359	98802	48225
3360	98831	48195
3361	98859	48165
3362	98887	48135
3363	98915	48105
3364	98949	48077
3365	98978	48048
3366	99008	48019
3367	99037	47989
3368	99066	47960
3369	99096	47931
3370	99126	47901
3371	99154	47871
3372	99182	47841
3373	99212	47812
3374	99242	47783
3375	99272	47754
3376	99301	47724
3377	99330	47695
3378	99359	47665
3379	99388	47635
3380	99416	47605
3381	99445	47576
3382	99475	47546
3383	99508	47519
3384	99538	47490
3385	99567	47460
3386	99595	47430
3387	99623	47400
3388	99652	47371
3389	99679	47340
3390	99709	47311
3391	99739	47282
3392	99770	47253
3393	99800	47224
3394	99828	47194
3395	99856	47164
3396	99887	47135
3397	99915	47105
3398	99945	47076
3399	99974	47047
3400	100005	47018
3401	100035	46989
3402	100064	46959
3403	100092	46929
3404	100123	46900
3405	100151	46870
3406	100179	46840
3407	100208	46811
3408	100237	46781
3409	100266	46751
3410	100297	46723
3411	100326	46693
3412	100355	46663
3413	100384	46634
3414	100412	46604
3415	100441	46574
3416	100469	46544
3417	100499	46515
3418	100528	46485
3419	100556	46455
3420	100584	46425
3421	100612	46395
3422	100641	46366
3423	100670	46336
3424	100701	46307
3425	100730	46278
3426	100760	46249
3427	100789	46219
3428	100819	46190
3429	100846	46160
3430	100874	46130
3431	100903	46100
3432	100931	46070
3433	100958	46039
3434	100988	46010
3435	101017	45981
3436	101047	45951
3437	101076	45922
3438	101105	45892
3439	101135	45863
3440	101163	45833
3441	101192	45804
3442	101223	45775
3443	101251	45745
3444	101280	45715
3445	101308	45685
3446	101337	45656
3447	101366	45626
3448	101395	45597
3449	101424	45567
3450	101454	45538
3451	101483	45508
3452	101513	45479
3453	101541	45449
3454	101570	45420
3455	101597	45389
3456	101624	45359
3457	101654	45329
3458	101688	45302
3459	101714	45271
3460	101742	45241
3461	101775	45213
3462	101805	45184
3463	101834	45155
3464	101861	45124
3465	101893	45096
3466	101921	45066
3467	101951	45037
3468	101981	45008
3469	102015	44980
3470	102046	44951
3471	102076	44922
3472	102105	44893
3473	102136	44864
3474	102166	44835
3475	102196	44806
3476	102225	44777
3477	102254	44747
3478	102285	44718
3479	102316	44689
3480	102343	44659
3481	102372	44629
3482	102395	44597
3483	102426	44569
3484	102456	44539
3485	102486	44510
3486	102516	44481
3487	102545	44451
3488	102573	44422
3489	102607	44394
3490	102636	44365
3491	102665	44335
3492	102695	44306
3493	102725	44277
3494	102754	44247
3495	102784	44218
3496	102818	44191
3497	102847	44161
3498	102877	44132
3499	102907	44103
3500	102938	44074
3501	102967	44044
3502	102996	44015
3503	103024	43985
3504	103062	43959
3505	103089	43929
3506	103138	43908
3507	103185	43886
3508	103246	43870
3509	103276	43841
3510	103306	43811
3511	103336	43782
3512	103365	43753
3513	103393	43723
3514	103421	43693
3515	103448	43662
3516	103478	43633
3517	103506	43603
3518	103537	43574
3519	103566	43544
3520	103595	43515
3521	103624	43485
3522	103653	43456
3523	103690	43429
3524	103717	43399
3525	103745	43369
3526	103776	43340
3527	103806	43311
3528	103832	43280
3529	103860	43250
3530	103888	43220
3531	103918	43191
3532	103947	43161
3533	103976	43132
3534	104005	43102
3535	104033	43072
3536	104064	43044
3537	104094	43014
3538	104122	42984
3539	104151	42955
3540	104180	42925
3541	104210	42896
3542	104240	42867
3543	104268	42837
3544	104297	42807
3545	104326	42778
3546	104354	42747
3547	104382	42717
3548	104412	42688
3549	104439	42658
3550	104468	42628
3551	104497	42599
3552	104528	42570
3553	104557	42541
3554	104587	42511
3555	104618	42482
3556	104646	42453
3557	104676	42423
3558	104707	42394
3559	104738	42366
3560	104769	42337
3561	104796	42307
3562	104826	42277
3563	104854	42247
3564	104884	42218
3565	104912	42188
3566	104942	42159
3567	104976	42131
3568	105006	42102
3569	105035	42073
3570	105065	42043
3571	105095	42014
3572	105122	41984
3573	105150	41954
3574	105175	41923
3575	105204	41893
3576	105233	41863
3577	105262	41834
3578	105293	41805
3579	105319	41774
3580	105344	41743
3581	105375	41715
3582	105407	41686
3583	105440	41658
3584	105468	41628
3585	105498	41599
3586	105528	41570
3587	105558	41541
3588	105588	41511
3589	105616	41481
3590	105646	41452
3591	105675	41423
3592	105705	41393
3593	105733	41363
3594	105764	41335
3595	105793	41305
3596	105821	41275
3597	105849	41245
3598	105876	41215
3599	105905	41185
3600	105934	41155
3601	105965	41126
3602	105996	41098
3603	106025	41068
3604	106052	41038
3605	106071	41005
3606	106099	40975
3607	106131	40946
3608	106160	40917
3609	106188	40887
3610	106217	40857
3611	106249	40828
3612	106277	40798
3613	106303	40768
3614	106347	40744
3615	106375	40714
3616	106405	40685
3617	106437	40657
3618	106468	40627
3619	106497	40598
3620	106525	40568
3621	106555	40539
3622	106580	40508
3623	106603	40476
3624	106634	40447
3625	106664	40418
3626	106693	40388
3627	106720	40358
3628	106752	40329
3629	106780	40300
3630	106808	40270
3631	106835	40239
3632	106862	40209
3633	106892	40180
3634	106923	40151
3635	106951	40121
3636	106980	40092
3637	107009	40062
3638	107039	40033
3639	107069	40003
3640	107100	39975
3641	107131	39946
3642	107166	39918
3643	107196	39889
3644	107226	39860
3645	107256	39831
3646	107287	39802
3647	107316	39773
3648	107346	39743
3649	107377	39714
3650	107409	39686
3651	107438	39657
3652	107467	39627
3653	107492	39596
3654	107521	39566
3655	107551	39537
3656	107579	39507
3657	107609	39478
3658	107638	39448
3659	107667	39419
3660	107696	39389
3661	107727	39360
3662	107757	39331
3663	107787	39302
3664	107816	39272
3665	107845	39243
3666	107875	39213
3667	107904	39184
3668	107934	39155
3669	107963	39125
3670	107992	39096
3671	108021	39066
3672	108051	39037
3673	108082	39008
3674	108114	38980
3675	108143	38950
3676	108172	38920
3677	108204	38892
3678	108234	38863
3679	108263	38833
3680	108294	38804
3681	108322	38775
3682	108348	38744
3683	108378	38714
3684	108407	38685
3685	108437	38656
3686	108465	38626
3687	108493	38596
3688	108522	38566
3689	108551	38537
3690	108580	38507
3691	108609	38477
3692	108637	38448
3693	108667	38419
3694	108705	38392
3695	108735	38363
3696	108763	38333
3697	108788	38302
3698	108820	38274
3699	108850	38244
3700	108879	38215
3701	108909	38185
3702	108933	38154
3703	108962	38125
3704	108992	38096
3705	109022	38066
3706	109053	38037
3707	109081	38008
3708	109113	37979
3709	109147	37951
3710	109177	37922
3711	109207	37892
3712	109237	37863
3713	109267	37834
3714	109295	37804
3715	109325	37775
3716	109355	37746
3717	109383	37716
3718	109412	37687
3719	109443	37657
3720	109472	37628
3721	109502	37599
3722	109534	37570
3723	109562	37540
3724	109591	37511
3725	109621	37481
3726	109653	37453
3727	109685	37424
3728	109714	37395
3729	109742	37365
3730	109772	37336
3731	109800	37306
3732	109830	37276
3733	109860	37247
3734	109889	37218
3735	109918	37188
3736	109949	37159
3737	109978	37130
3738	110008	37100
3739	110036	37071
3740	110066	37041
3741	110094	37011
3742	110123	36982
3743	110156	36954
3744	110185	36924
3745	110214	36895
3746	110243	36865
3747	110271	36835
3748	110302	36806
3749	110332	36777
3750	110362	36748
3751	110392	36718
3752	110420	36689
3753	110451	36660
3754	110480	36630
3755	110510	36601
3756	110539	36572
3757	110567	36541
3758	110599	36513
3759	110628	36483
3760	110659	36454
3761	110690	36426
3762	110718	36396
3763	110746	36366
3764	110774	36336
3765	110802	36306
3766	110833	36277
3767	110863	36248
3768	110893	36219
3769	110920	36189
3770	110954	36160
3771	110982	36131
3772	111012	36101
3773	111040	36072
3774	111060	36039
3775	111088	36009
3776	111118	35980
3777	111149	35951
3778	111182	35923
3779	111210	35893
3780	111240	35864
3781	111269	35834
3782	111298	35804
3783	111327	35775
3784	111355	35745
3785	111383	35715
3786	111404	35683
3787	111433	35654
3788	111463	35624
3789	111493	35595
3790	111522	35566
3791	111550	35536
3792	111579	35506
3793	111608	35476
3794	111636	35447
3795	111667	35418
3796	111703	35390
3797	111731	35360
3798	111759	35331
3799	111789	35301
3800	111817	35271
3801	111847	35242
3802	111877	35213
3803	111912	35185
3804	111943	35156
3805	111972	35127
3806	112002	35098
3807	112030	35068
3808	112059	35038
3809	112087	35008
3810	112115	34979
3811	112145	34949
3812	112175	34920
3813	112210	34892
3814	112239	34863
3815	112266	34833
3816	112295	34803
3817	112325	34774
3818	112352	34744
3819	112381	34714
3820	112411	34685
3821	112442	34656
3822	112471	34626
3823	112499	34597
3824	112528	34567
3825	112551	34536
3826	112581	34506
3827	112610	34477
3828	112640	34448
3829	112669	34418
3830	112698	34389
3831	112727	34359
3832	112757	34330
3833	112786	34300
3834	112815	34271
3835	112844	34241
3836	112875	34212
3837	112903	34182
3838	112932	34153
3839	112960	34123
3840	112984	34092
3841	113013	34062
3842	113045	34034
3843	113074	34004
3844	113103	33975
3845	113132	33945
3846	113161	33916
3847	113192	33887
3848	113229	33860
3849	113259	33830
3850	113291	33802
3851	113320	33772
3852	113348	33742
3853	113377	33713
3854	113407	33683
3855	113436	33654
3856	113466	33625
3857	113495	33595
3858	113527	33566
3859	113556	33537
3860	113585	33507
3861	113614	33478
3862	113643	33448
3863	113673	33419
3864	113703	33390
3865	113733	33361
3866	113762	33331
3867	113791	33302
3868	113821	33272
3869	113853	33244
3870	113883	33214
3871	113911	33185
3872	113943	33156
3873	113972	33126
3874	114001	33097
3875	114032	33068
3876	114062	33039
3877	114093	33010
3878	114123	32980
3879	114155	32952
3880	114186	32923
3881	114216	32893
3882	114248	32865
3883	114278	32835
3884	114308	32806
3885	114338	32777
3886	114369	32748
3887	114397	32718
3888	114426	32689
3889	114457	32660
3890	114489	32631
3891	114518	32601
3892	114546	32572
3893	114580	32543
3894	114608	32514
3895	114636	32484
3896	114666	32454
3897	114695	32425
3898	114725	32396
3899	114754	32366
3900	114783	32336
3901	114810	32306
3902	114840	32277
3903	114870	32248
3904	114901	32219
3905	114934	32191
3906	114965	32162
3907	114993	32132
3908	115023	32102
3909	115052	32073
3910	115082	32044
3911	115111	32014
3912	115142	31985
3913	115173	31956
3914	115203	31927
3915	115238	31899
3916	115268	31870
3917	115299	31841
3918	115327	31811
3919	115355	31781
3920	115390	31753
3921	115421	31724
3922	115450	31695
3923	115480	31665
3924	115508	31636
3925	115549	31609
3926	115580	31580
3927	115609	31551
3928	115633	31520
3929	115663	31490
3930	115692	31461
3931	115720	31431
3932	115750	31402
3933	115779	31372
3934	115811	31344
3935	115838	31314
3936	115860	31282
3937	115888	31252
3938	115917	31223
3939	115949	31194
3940	115978	31164
3941	116006	31135
3942	116037	31106
3943	116069	31077
3944	116100	31048
3945	116130	31019
3946	116160	30989
3947	116189	30960
3948	116218	30930
3949	116248	30901
3950	116280	30872
3951	116311	30843
3952	116341	30814
3953	116371	30785
3954	116400	30755
3955	116428	30725
3956	116457	30696
3957	116488	30667
3958	116519	30638
3959	116548	30608
3960	116574	30578
3961	116602	30548
3962	116633	30519
3963	116665	30490
3964	116694	30461
3965	116724	30431
3966	116753	30402
3967	116781	30372
3968	116812	30343
3969	116840	30313
3970	116870	30284
3971	116899	30254
3972	116930	30226
3973	116959	30196
3974	116987	30166
3975	117015	30136
3976	117078	30116
3977	117109	30086
3978	117161	30063
3979	117190	30033
3980	117220	30004
3981	117250	29975
3982	117279	29945
3983	117309	29916
3984	117342	29887
3985	117372	29858
3986	117402	29829
3987	117433	29800
3988	117464	29770
3989	117493	29741
3990	117522	29711
3991	117553	29682
3992	117588	29654
3993	117618	29625
3994	117648	29596
3995	117679	29567
3996	117708	29537
3997	117736	29507
3998	117764	29477
3999	117792	29448
4000	117834	29421
4001	117864	29392
4002	117894	29363
4003	117922	29333
4004	117952	29304
4005	117981	29274
4006	118012	29245
4007	118039	29215
4008	118069	29186
4009	118101	29157
4010	118129	29127
4011	118159	29098
4012	118189	29068
4013	118217	29038
4014	118245	29009
4015	118273	28979
4016	118303	28949
4017	118331	28920
4018	118370	28893
4019	118399	28863
4020	118430	28834
4021	118459	28804
4022	118487	28775
4023	118518	28745
4024	118550	28717
4025	118578	28687
4026	118607	28657
4027	118636	28628
4028	118667	28599
4029	118694	28569
4030	118723	28539
4031	118752	28510
4032	118781	28480
4033	118810	28450
4034	118847	28423
4035	118895	28398
4036	118941	28372
4037	118963	28341
4038	118994	28312
4039	119016	28281
4040	119044	28251
4041	119073	28221
4042	119101	28192
4043	119136	28163
4044	119196	28141
4045	119224	28111
4046	119252	28081
4047	119281	28052
4048	119310	28022
4049	119341	27993
4050	119375	27965
4051	119405	27935
4052	119436	27906
4053	119465	27877
4054	119494	27847
4055	119525	27818
4056	119555	27789
4057	119584	27759
4058	119613	27730
4059	119643	27700
4060	119674	27671
4061	119703	27642
4062	119732	27612
4063	119759	27582
4064	119788	27552
4065	119817	27523
4066	119847	27493
4067	119878	27464
4068	119908	27435
4069	119939	27406
4070	119968	27376
4071	119999	27347
4072	120029	27318
4073	120057	27288
4074	120087	27259
4075	120135	27233
4076	120168	27205
4077	120198	27175
4078	120228	27146
4079	120263	27118
4080	120300	27090
4081	120343	27064
4082	120371	27034
4083	120404	27005
4084	120435	26976
4085	120466	26947
4086	120500	26918
4087	120533	26890
4088	120566	26861
4089	120596	26832
4090	120631	26803
4091	120664	26775
4092	120696	26746
4093	120727	26716
4094	120761	26688
4095	120793	26659
4096	120825	26630
4097	120858	26601
4098	120899	26574
4099	120971	26554
4100	121005	26526
4101	121038	26497
4102	121071	26468
4103	121108	26440
4104	121144	26412
4105	121177	26384
4106	121214	26356
4107	121248	26327
4108	121280	26298
4109	121314	26270
4110	121347	26241
4111	121380	26212
4112	121413	26183
4113	121447	26155
4114	121480	26126
4115	121513	26097
4116	121544	26068
4117	121576	26039
4118	121607	26010
4119	121638	25981
4120	121669	25951
4121	121700	25922
4122	121734	25894
4123	121761	25864
4124	121792	25834
4125	121821	25805
4126	121851	25775
4127	121881	25746
4128	121910	25716
4129	121939	25687
4130	121968	25657
4131	121997	25627
4132	122027	25598
4133	122057	25568
4134	122090	25540
4135	122118	25510
4136	122151	25481
4137	122180	25451
4138	122209	25422
4139	122240	25392
4140	122270	25363
4141	122301	25334
4142	122332	25305
4143	122364	25276
4144	122393	25246
4145	122422	25216
4146	122454	25187
4147	122485	25158
4148	122513	25128
4149	122543	25099
4150	122574	25070
4151	122604	25040
4152	122634	25011
4153	122666	24982
4154	122695	24952
4155	122724	24922
4156	122758	24894
4157	122788	24864
4158	122818	24835
4159	122848	24805
4160	122879	24776
4161	122908	24747
4162	122937	24717
4163	122967	24688
4164	123009	24661
4165	123041	24631
4166	123070	24602
4167	123101	24572
4168	123154	24548
4169	123185	24519
4170	123219	24490
4171	123250	24460
4172	123280	24431
4173	123310	24402
4174	123341	24372
4175	123369	24343
4176	123400	24313
4177	123437	24285
4178	123470	24256
4179	123506	24228
4180	123537	24199
4181	123568	24169
4182	123598	24140
4183	123628	24111
4184	123658	24081
4185	123687	24051
4186	123717	24022
4187	123748	23993
4188	123778	23963
4189	123805	23933
4190	123839	23905
4191	123877	23877
4192	123911	23848
4193	123944	23819
4194	123977	23790
4195	124006	23760
4196	124036	23731
4197	124065	23701
4198	124094	23672
4199	124124	23642
4200	124154	23613
4201	124183	23583
4202	124211	23553
4203	124240	23524
4204	124270	23494
4205	124299	23464
4206	124329	23435
4207	124361	23406
4208	124391	23377
4209	124422	23347
4210	124454	23318
4211	124485	23289
4212	124515	23259
4213	124543	23229
4214	124573	23200
4215	124603	23171
4216	124634	23141
4217	124665	23112
4218	124694	23082
4219	124723	23053
4220	124751	23023
4221	124782	22994
4222	124811	22964
4223	124840	22934
4224	124869	22904
4225	124897	22875
4226	124925	22845
4227	124956	22816
4228	124989	22787
4229	125024	22758
4230	125055	22729
4231	125087	22700
4232	125119	22671
4233	125148	22641
4234	125179	22612
4235	125209	22582
4236	125238	22552
4237	125267	22523
4238	125298	22494
4239	125330	22464
4240	125359	22435
4241	125388	22405
4242	125415	22375
4243	125445	22346
4244	125474	22316
4245	125507	22287
4246	125538	22258
4247	125566	22228
4248	125596	22198
4249	125625	22169
4250	125656	22139
4251	125684	22110
4252	125713	22080
4253	125744	22051
4254	125772	22021
4255	125800	21991
4256	125833	21962
4257	125860	21932
4258	125889	21902
4259	125918	21873
4260	125946	21843
4261	125976	21813
4262	126005	21784
4263	126033	21754
4264	126063	21724
4265	126091	21695
4266	126120	21665
4267	126149	21635
4268	126176	21605
4269	126206	21576
4270	126236	21546
4271	126266	21517
4272	126297	21487
4273	126328	21458
4274	126361	21429
4275	126393	21400
4276	126428	21371
4277	126460	21342
4278	126494	21314
4279	126532	21285
4280	126562	21256
4281	126592	21226
4282	126621	21197
4283	126650	21167
4284	126678	21137
4285	126704	21107
4286	126734	21078
4287	126767	21049
4288	126801	21020
4289	126837	20991
4290	126880	20964
4291	126913	20935
4292	126942	20905
4293	126972	20876
4294	127001	20846
4295	127027	20816
4296	127056	20786
4297	127090	20757
4298	127120	20728
4299	127151	20699
4300	127183	20669
4301	127213	20640
4302	127244	20611
4303	127273	20581
4304	127302	20551
4305	127333	20522
4306	127364	20493
4307	127394	20463
4308	127424	20434
4309	127456	20404
4310	127486	20375
4311	127515	20345
4312	127541	20315
4313	127574	20286
4314	127605	20257
4315	127632	20227
4316	127662	20197
4317	127696	20168
4318	127725	20139
4319	127754	20109
4320	127782	20079
4321	127810	20049
4322	127840	20020
4323	127871	19991
4324	127901	19961
4325	127932	19932
4326	127963	19902
4327	127992	19873
4328	128020	19843
4329	128055	19814
4330	128083	19784
4331	128111	19754
4332	128140	19725
4333	128171	19695
4334	128200	19666
4335	128228	19636
4336	128255	19606
4337	128285	19576
4338	128315	19547
4339	128344	19517
4340	128375	19488
4341	128409	19459
4342	128438	19429
4343	128468	19400
4344	128497	19370
4345	128527	19341
4346	128558	19311
4347	128590	19282
4348	128621	19253
4349	128649	19223
4350	128678	19193
4351	128706	19164
4352	128735	19134
4353	128763	19104
4354	128792	19074
4355	128826	19046
4356	128850	19015
4357	128879	18985
4358	128909	18956
4359	128939	18926
4360	128968	18897
4361	128996	18867
4362	129028	18838
4363	129056	18808
4364	129084	18778
4365	129113	18748
4366	129142	18719
4367	129170	18689
4368	129198	18659
4369	129227	18630
4370	129257	18600
4371	129286	18570
4372	129314	18541
4373	129345	18511
4374	129376	18482
4375	129403	18452
4376	129430	18422
4377	129460	18392
4378	129489	18363
4379	129517	18333
4380	129546	18303
4381	129574	18274
4382	129609	18245
4383	129646	18216
4384	129677	18187
4385	129706	18157
4386	129727	18126
4387	129757	18097
4388	129789	18068
4389	129814	18038
4390	129844	18008
4391	129873	17978
4392	129901	17949
4393	129931	17919
4394	129962	17890
4395	129993	17860
4396	130023	17831
4397	130054	17801
4398	130084	17772
4399	130114	17742
4400	130145	17713
4401	130165	17682
4402	130194	17653
4403	130224	17623
4404	130252	17593
4405	130279	17563
4406	130309	17534
4407	130338	17504
4408	130367	17474
4409	130397	17445
4410	130427	17415
4411	130456	17386
4412	130484	17356
4413	130513	17326
4414	130544	17297
4415	130574	17267
4416	130604	17238
4417	130636	17209
4418	130667	17179
4419	130695	17150
4420	130723	17120
4421	130753	17090
4422	130783	17061
4423	130812	17031
4424	130841	17002
4425	130870	16972
4426	130901	16942
4427	130938	16914
4428	130979	16886
4429	131007	16856
4430	131036	16826
4431	131072	16798
4432	131103	16768
4433	131131	16738
4434	131161	16709
4435	131190	16679
4436	131221	16650
4437	131253	16621
4438	131285	16591
4439	131315	16562
4440	131344	16532
4441	131374	16503
4442	131404	16473
4443	131435	16444
4444	131468	16415
4445	131505	16386
4446	131534	16356
4447	131564	16327
4448	131593	16297
4449	131623	16268
4450	131654	16238
4451	131684	16209
4452	131711	16179
4453	131740	16149
4454	131771	16120
4455	131799	16090
4456	131827	16060
4457	131857	16031
4458	131888	16001
4459	131916	15971
4460	131943	15942
4461	131973	15912
4462	132010	15883
4463	132040	15854
4464	132069	15824
4465	132096	15794
4466	132125	15765
4467	132156	15735
4468	132186	15706
4469	132215	15676
4470	132243	15646
4471	132272	15617
4472	132301	15587
4473	132332	15558
4474	132363	15528
4475	132392	15499
4476	132424	15469
4477	132454	15440
4478	132483	15410
4479	132510	15380
4480	132540	15351
4481	132574	15322
4482	132605	15292
4483	132636	15263
4484	132664	15233
4485	132691	15203
4486	132720	15173
4487	132750	15144
4488	132778	15114
4489	132806	15084
4490	132837	15055
4491	132866	15025
4492	132900	14996
4493	132930	14967
4494	132961	14937
4495	132991	14908
4496	133022	14878
4497	133055	14849
4498	133085	14820
4499	133113	14790
4500	133142	14760
4501	133170	14731
4502	133201	14701
4503	133229	14671
4504	133257	14642
4505	133285	14612
4506	133314	14582
4507	133341	14552
4508	133371	14523
4509	133401	14493
4510	133430	14464
4511	133457	14434
4512	133488	14404
4513	133518	14375
4514	133548	14345
4515	133579	14316
4516	133610	14286
4517	133640	14257
4518	133669	14227
4519	133698	14198
4520	133730	14168
4521	133759	14139
4522	133787	14109
4523	133815	14079
4524	133845	14050
4525	133872	14020
4526	133901	13990
4527	133932	13961
4528	133961	13931
4529	133986	13901
4530	134018	13872
4531	134047	13842
4532	134073	13812
4533	134102	13782
4534	134131	13753
4535	134161	13723
4536	134190	13694
4537	134220	13664
4538	134251	13635
4539	134281	13605
4540	134311	13576
4541	134339	13546
4542	134370	13516
4543	134401	13487
4544	134432	13458
4545	134463	13428
4546	134494	13399
4547	134526	13369
4548	134559	13340
4549	134589	13311
4550	134621	13281
4551	134649	13251
4552	134680	13222
4553	134710	13192
4554	134743	13163
4555	134778	13134
4556	134809	13105
4557	134839	13075
4558	134870	13046
4559	134900	13016
4560	134930	12987
4561	134962	12957
4562	134993	12928
4563	135023	12898
4564	135052	12869
4565	135082	12839
4566	135113	12810
4567	135143	12780
4568	135161	12749
4569	135191	12720
4570	135221	12690
4571	135250	12661
4572	135282	12631
4573	135312	12602
4574	135341	12572
4575	135369	12543
4576	135399	12513
4577	135430	12483
4578	135459	12454
4579	135490	12424
4580	135519	12395
4581	135546	12365
4582	135577	12335
4583	135606	12306
4584	135637	12276
4585	135666	12247
4586	135694	12217
4587	135724	12188
4588	135754	12158
4589	135785	12129
4590	135814	12099
4591	135844	12069
4592	135873	12040
4593	135902	12010
4594	135931	11980
4595	135961	11951
4596	135991	11921
4597	136027	11892
4598	136058	11863
4599	136088	11833
4600	136117	11804
4601	136148	11774
4602	136180	11745
4603	136209	11715
4604	136237	11685
4605	136267	11656
4606	136300	11627
4607	136330	11597
4608	136359	11567
4609	136388	11538
4610	136417	11508
4611	136448	11479
4612	136480	11449
4613	136510	11420
4614	136540	11390
4615	136569	11361
4616	136599	11331
4617	136630	11302
4618	136659	11272
4619	136689	11242
4620	136718	11213
4621	136745	11183
4622	136773	11153
4623	136808	11124
4624	136843	11095
4625	136878	11066
4626	136907	11036
4627	136935	11006
4628	136965	10977
4629	136995	10947
4630	137025	10918
4631	137054	10888
4632	137083	10858
4633	137113	10829
4634	137144	10799
4635	137173	10770
4636	137203	10740
4637	137231	10711
4638	137261	10681
4639	137296	10652
4640	137326	10622
4641	137355	10593
4642	137384	10563
4643	137413	10533
4644	137442	10504
4645	137472	10474
4646	137503	10445
4647	137533	10415
4648	137562	10386
4649	137591	10356
4650	137622	10326
4651	137651	10297
4652	137680	10267
4653	137710	10238
4654	137739	10208
4655	137768	10178
4656	137802	10149
4657	137832	10119
4658	137862	10090
4659	137891	10060
4660	137923	10031
4661	137954	10001
4662	137985	9972
4663	138014	9942
4664	138046	9913
4665	138078	9883
4666	138109	9854
4667	138138	9824
4668	138166	9795
4669	138195	9765
4670	138225	9735
4671	138255	9706
4672	138285	9676
4673	138315	9647
4674	138343	9617
4675	138372	9587
4676	138404	9558
4677	138433	9528
4678	138463	9499
4679	138488	9469
4680	138519	9439
4681	138547	9410
4682	138576	9380
4683	138607	9350
4684	138636	9321
4685	138667	9291
4686	138696	9262
4687	138728	9232
4688	138760	9203
4689	138789	9173
4690	138818	9144
4691	138850	9114
4692	138879	9085
4693	138908	9055
4694	138938	9025
4695	138968	8996
4696	138998	8966
4697	139027	8937
4698	139057	8907
4699	139086	8877
4700	139114	8848
4701	139148	8818
4702	139176	8789
4703	139206	8759
4704	139236	8729
4705	139267	8700
4706	139295	8670
4707	139324	8641
4708	139351	8611
4709	139382	8581
4710	139411	8552
4711	139439	8522
4712	139469	8493
4713	139499	8463
4714	139527	8433
4715	139556	8404
4716	139575	8373
4717	139605	8344
4718	139634	8314
4719	139661	8285
4720	139689	8255
4721	139719	8225
4722	139749	8196
4723	139778	8166
4724	139807	8136
4725	139836	8107
4726	139867	8077
4727	139900	8048
4728	139931	8018
4729	139961	7989
4730	139993	7959
4731	140023	7930
4732	140055	7900
4733	140085	7871
4734	140115	7841
4735	140144	7812
4736	140173	7782
4737	140202	7752
4738	140233	7723
4739	140263	7693
4740	140293	7664
4741	140325	7634
4742	140357	7605
4743	140388	7575
4744	140417	7546
4745	140445	7516
4746	140476	7486
4747	140505	7457
4748	140536	7427
4749	140565	7398
4750	140597	7368
4751	140627	7339
4752	140657	7309
4753	140683	7279
4754	140714	7250
4755	140744	7220
4756	140774	7191
4757	140804	7161
4758	140833	7131
4759	140863	7102
4760	140894	7072
4761	140923	7043
4762	140954	7013
4763	140984	6984
4764	141016	6954
4765	141047	6925
4766	141081	6895
4767	141115	6866
4768	141154	6837
4769	141183	6807
4770	141212	6777
4771	141241	6748
4772	141273	6718
4773	141302	6689
