iter	RMSE
2905	0.05936594968
2906	0.05936440803
2907	0.05935061268
2908	0.05932967414
2909	0.05931509123
2910	0.05931367946
2911	0.05930421986
2912	0.05929823434
2913	0.05929454051
2914	0.0592854338
2915	0.05927172518
2916	0.05926253058
2917	0.05924803476
2918	0.05924212712
2919	0.05924067559
2920	0.05923637717
2921	0.05922841953
2922	0.05922138071
2923	0.05920642323
2924	0.05919386405
2925	0.05918151158
2926	0.05917200724
2927	0.05916773695
2928	0.05916071161
2929	0.05914371998
2930	0.05911918024
2931	0.05911666278
2932	0.05910003093
2933	0.05909263593
2934	0.0590656128
2935	0.05905829621
2936	0.0590526043
2937	0.05904176745
2938	0.05903861052
2939	0.05901650172
2940	0.05900035067
2941	0.05899677308
2942	0.0589909203
2943	0.05897320519
2944	0.05896737396
2945	0.0589281668
2946	0.05892382022
2947	0.05890166778
2948	0.05890089118
2949	0.05888391696
2950	0.05887558673
2951	0.05886566969
2952	0.05885602828
2953	0.05884735377
2954	0.05883299167
2955	0.05883196499
2956	0.05881454899
2957	0.05880860448
2958	0.0587840658
2959	0.05877780623
2960	0.05872715032
2961	0.05871904732
2962	0.05870954983
2963	0.05869644659
2964	0.0586834344
2965	0.05867365226
2966	0.05866019861
2967	0.05865351691
2968	0.05864042024
2969	0.05863705865
2970	0.05862536982
2971	0.05859270897
2972	0.05858545159
2973	0.05856484611
2974	0.05856024002
2975	0.05853863174
2976	0.05853802972
2977	0.05853219805
2978	0.05852800611
2979	0.05851226028
2980	0.0584944594
2981	0.05848868463
2982	0.05846176027
2983	0.05845982743
2984	0.05845230232
2985	0.05844739459
2986	0.05844217706
2987	0.05843677046
2988	0.05843293251
2989	0.05842610778
2990	0.05842533428
2991	0.05841999338
2992	0.05840968238
2993	0.058405448
2994	0.05838792475
2995	0.05837595376
2996	0.05836569156
2997	0.05835913796
2998	0.05835809955
2999	0.05833188355
3000	0.05832571227
3001	0.05831011184
3002	0.05830052127
3003	0.05829526444
3004	0.05829093807
3005	0.05828682299
3006	0.05827330211
3007	0.05825187969
3008	0.05823982642
3009	0.05822654274
3010	0.05822027194
3011	0.05821100971
3012	0.05820679773
3013	0.05818838937
3014	0.05818187448
3015	0.05817774702
3016	0.05817453755
3017	0.0581666031
3018	0.05816460947
3019	0.05816079729
3020	0.05815304199
3021	0.05814775886
3022	0.05813195564
3023	0.05813082557
3024	0.05812593093
3025	0.05811384623
3026	0.0581042323
3027	0.05809610022
3028	0.05807284235
3029	0.05806713968
3030	0.05806637787
3031	0.05805997202
3032	0.05805377138
3033	0.05805273037
3034	0.05804619576
3035	0.05801994634
3036	0.05801349625
3037	0.05800145482
3038	0.05799268104
3039	0.05797197489
3040	0.05795211729
3041	0.05794698788
3042	0.05792414153
3043	0.05791833531
3044	0.05789999449
3045	0.05787649244
3046	0.0578628059
3047	0.05785336854
3048	0.05784419476
3049	0.0578159092
3050	0.05780844608
3051	0.05780662946
3052	0.0577994825
3053	0.05779161051
3054	0.05779043495
3055	0.05777662213
3056	0.0577679872
3057	0.05776263926
3058	0.05773848493
3059	0.05773778326
3060	0.05771390161
3061	0.05770523691
3062	0.05766151593
3063	0.05763186308
3064	0.05762496104
3065	0.05761874794
3066	0.05760579356
3067	0.0575970258
3068	0.05759203925
3069	0.0575857696
3070	0.05758078731
3071	0.05757515188
3072	0.05755228564
3073	0.05753327204
3074	0.05750801415
3075	0.05749440502
3076	0.05749213879
3077	0.05748157968
3078	0.0574707209
3079	0.05745770096
3080	0.05745032776
3081	0.05742976986
3082	0.05741666611
3083	0.05741044851
3084	0.05739973352
3085	0.05739443416
3086	0.05738635969
3087	0.05738396707
3088	0.0573813178
3089	0.05737722867
3090	0.05737606118
3091	0.05737346077
3092	0.05736510436
3093	0.05736287479
3094	0.05735348233
3095	0.05734528693
3096	0.0573043112
3097	0.05730285845
3098	0.05729704451
3099	0.05729273111
3100	0.05727410884
3101	0.05723931416
3102	0.05719070884
3103	0.0571892797
3104	0.05718480627
3105	0.0571764774
3106	0.05716553301
3107	0.05716303867
3108	0.05712162714
3109	0.05711976707
3110	0.05711653908
3111	0.05711101554
3112	0.05709110632
3113	0.05707600368
3114	0.05707059365
3115	0.05703531082
3116	0.05702738767
3117	0.057022166
3118	0.05701462458
3119	0.05700171252
3120	0.05698458847
3121	0.05697898962
3122	0.05697737358
3123	0.05696088184
3124	0.05694773504
3125	0.05693698238
3126	0.0569260894
3127	0.05691957836
3128	0.05690091805
3129	0.05688767137
3130	0.05687259737
3131	0.05685345325
3132	0.05683363685
3133	0.05681653796
3134	0.0568062625
3135	0.05679977221
3136	0.05678939665
3137	0.05677990803
3138	0.05677659551
3139	0.05676874397
3140	0.05674022999
3141	0.05672871057
3142	0.05672411807
3143	0.05670859906
3144	0.05669652421
3145	0.0566835053
3146	0.05668241448
3147	0.05666644362
3148	0.05665767995
3149	0.05664315137
3150	0.05664050082
3151	0.05663450306
3152	0.05661809466
3153	0.05661307258
3154	0.05661015008
3155	0.05660064205
3156	0.05659226668
3157	0.05658421584
3158	0.0565697414
3159	0.05655498313
3160	0.05655255767
3161	0.0565444362
3162	0.05651367995
3163	0.05649355237
3164	0.05648820794
3165	0.05647288379
3166	0.0564718171
3167	0.0564643509
3168	0.05645668464
3169	0.05644765429
3170	0.05644485764
3171	0.05643260197
3172	0.05642892429
3173	0.05641447959
3174	0.05641184885
3175	0.05640746541
3176	0.05637407912
3177	0.05636040814
3178	0.05635697622
3179	0.05634929438
3180	0.05634723989
3181	0.05633527495
3182	0.05631575582
3183	0.05630826156
3184	0.05630129799
3185	0.05629995597
3186	0.05629534242
3187	0.05628065901
3188	0.05626634538
3189	0.05625958152
3190	0.05624328492
3191	0.05622938303
3192	0.05622041615
3193	0.05619487624
3194	0.05618424242
3195	0.05615853153
3196	0.05613488068
3197	0.05613250467
3198	0.05612378564
3199	0.0561184093
3200	0.05611536383
3201	0.05611108558
3202	0.05607435977
3203	0.05606276662
3204	0.05605554506
3205	0.05604871778
3206	0.05604312922
3207	0.05603931526
3208	0.05603545438
3209	0.05602509678
3210	0.05602117499
3211	0.05601692904
3212	0.05601119534
3213	0.05600709732
3214	0.05598948264
3215	0.05597269103
3216	0.05596810191
3217	0.0559593237
3218	0.05594213147
3219	0.0559377415
3220	0.05593540829
3221	0.05593428815
3222	0.0559201825
3223	0.05591418599
3224	0.05590373134
3225	0.05589222817
3226	0.05588638833
3227	0.05586385462
3228	0.05586108416
3229	0.055858245
3230	0.05584868217
3231	0.05584350788
3232	0.05582312327
3233	0.05580526105
3234	0.05579697052
3235	0.05579254518
3236	0.05576883365
3237	0.0557619881
3238	0.05575731263
3239	0.05574222058
3240	0.05572939874
3241	0.05571078687
3242	0.05570978872
3243	0.05569947279
3244	0.05568763584
3245	0.05567419188
3246	0.05566515668
3247	0.05566025806
3248	0.05565440945
3249	0.05564051271
3250	0.0556324287
3251	0.05561388002
3252	0.05559594767
3253	0.05559110435
3254	0.05558829721
3255	0.05557877595
3256	0.05554888761
3257	0.05553700798
3258	0.05553399272
3259	0.05551729583
3260	0.05551038146
3261	0.05550549531
3262	0.05548395725
3263	0.05548100781
3264	0.0554785886
3265	0.05546898442
3266	0.05546365112
3267	0.05545265403
3268	0.05545105917
3269	0.05543200972
3270	0.05541770516
3271	0.05539036072
3272	0.05537962206
3273	0.05536064187
3274	0.05535322323
3275	0.05533282583
3276	0.05532907167
3277	0.055300155
3278	0.05529069943
3279	0.05526749909
3280	0.0552609475
3281	0.05525146011
3282	0.05524301242
3283	0.05522398494
3284	0.05521696573
3285	0.05520342367
3286	0.05516713828
3287	0.05515328415
3288	0.05514721248
3289	0.05514439576
3290	0.05513503185
3291	0.05512135862
3292	0.05511642496
3293	0.0551046426
3294	0.05509873919
3295	0.05509128763
3296	0.05507529612
3297	0.05507280271
3298	0.05506626639
3299	0.05505532892
3300	0.05505075115
3301	0.05504102467
3302	0.05503579534
3303	0.05502693882
3304	0.05501612281
3305	0.05500799672
3306	0.05500595123
3307	0.05499750825
3308	0.05497892287
3309	0.05497337621
3310	0.05496172997
3311	0.0549506208
3312	0.05494658459
3313	0.05494125402
3314	0.05492646554
3315	0.05491744701
3316	0.05490268984
3317	0.05489959116
3318	0.05489321514
3319	0.05487922738
3320	0.05487540131
3321	0.05486841929
3322	0.05486056598
3323	0.05485318153
3324	0.05484724377
3325	0.0548350728
3326	0.05483162897
3327	0.05482440911
3328	0.05481643028
3329	0.05481356351
3330	0.05479986611
3331	0.05478853895
3332	0.05478684058
3333	0.05476122717
3334	0.0547553554
3335	0.05475389902
3336	0.05474800456
3337	0.05473936464
3338	0.05473116258
3339	0.05472059357
3340	0.05471467516
3341	0.05471219861
3342	0.05469933163
3343	0.05468693895
3344	0.05468307661
3345	0.05467562028
3346	0.0546600416
3347	0.05464984877
3348	0.05464428851
3349	0.05464065715
3350	0.0546213386
3351	0.05461871343
3352	0.05461319741
3353	0.05460765214
3354	0.05459316772
3355	0.05458072735
3356	0.05457625791
3357	0.05455693008
3358	0.05454798212
3359	0.0545377611
3360	0.05453401815
3361	0.05452731562
3362	0.05452523021
3363	0.05451970565
3364	0.0545052293
3365	0.05447909098
3366	0.05447598599
3367	0.05446659461
3368	0.05445789117
3369	0.05444736628
3370	0.05443084383
3371	0.05442284828
3372	0.05441458193
3373	0.05440802006
3374	0.05440050274
3375	0.05439483029
3376	0.05439248899
3377	0.05438228527
3378	0.05438047422
3379	0.05437044581
3380	0.05435778995
3381	0.05435442513
3382	0.05434736704
3383	0.05434148015
3384	0.0543371891
3385	0.05433006411
3386	0.05432621786
3387	0.05431952107
3388	0.05431237618
3389	0.05428934276
3390	0.05428592564
3391	0.05426039546
3392	0.05424210164
3393	0.05423484728
3394	0.0542128594
3395	0.05420508171
3396	0.05419597486
3397	0.05418991772
3398	0.05417067133
3399	0.0541616552
3400	0.05413528451
3401	0.05413488407
3402	0.05412898643
3403	0.05411464842
3404	0.0541099497
3405	0.05410170428
3406	0.05408102247
3407	0.0540738697
3408	0.05406620491
3409	0.05405498193
3410	0.05405393852
3411	0.05404327783
3412	0.05403936015
3413	0.05403641375
3414	0.05402167207
3415	0.05401654951
3416	0.0540087883
3417	0.05398677052
3418	0.0539797238
3419	0.05397068087
3420	0.05395884241
3421	0.05395010441
3422	0.05392450123
3423	0.05390959551
3424	0.05390139712
3425	0.05388216083
3426	0.0538719935
3427	0.05386468528
3428	0.05384952979
3429	0.0538430856
3430	0.05383610291
3431	0.05379012404
3432	0.05378869638
3433	0.0537757503
3434	0.0537703089
3435	0.05375234256
3436	0.053743245
3437	0.05372969159
3438	0.05372275928
3439	0.0537093052
3440	0.05369971347
3441	0.05368662773
3442	0.05368377749
3443	0.05366490362
3444	0.05365317176
3445	0.05364048898
3446	0.05363291495
3447	0.05362339248
3448	0.05361701651
3449	0.05361442023
3450	0.05360362461
3451	0.05359710338
3452	0.05358331451
3453	0.05357269453
3454	0.05355291414
3455	0.05354801269
3456	0.05354414335
3457	0.05353591837
3458	0.05353395865
3459	0.05353137828
3460	0.05353059218
3461	0.05352899042
3462	0.05352373608
3463	0.05352322474
3464	0.05351646912
3465	0.05350413242
3466	0.05350022446
3467	0.05349077527
3468	0.05348473617
3469	0.05347767959
3470	0.05346837387
3471	0.05346704006
3472	0.05345766072
3473	0.05345583481
3474	0.05344488142
3475	0.05343666955
3476	0.05343069395
3477	0.05342142332
3478	0.05341489417
3479	0.05339841034
3480	0.05339185052
3481	0.05336643762
3482	0.05335939789
3483	0.05335268312
3484	0.05335031239
3485	0.05332778485
3486	0.0533171284
3487	0.05330489431
3488	0.05330095735
3489	0.053289983
3490	0.05328006123
3491	0.05327292996
3492	0.05326813096
3493	0.05326672844
3494	0.05326385418
3495	0.05325561358
3496	0.0532541927
3497	0.05324961236
3498	0.05324356198
3499	0.05324277143
3500	0.05323125118
3501	0.053228748
3502	0.05322264396
3503	0.05321387147
3504	0.0532110924
3505	0.05319955249
3506	0.05318685739
3507	0.05318346055
3508	0.05316605434
3509	0.05314992703
3510	0.05314721058
3511	0.05312559016
3512	0.05311310508
3513	0.05309696469
3514	0.05308789328
3515	0.05307822072
3516	0.05307707374
3517	0.05307264497
3518	0.05306934131
3519	0.05306762752
3520	0.05305556689
3521	0.0530514763
3522	0.05304433253
3523	0.05304224735
3524	0.05303472036
3525	0.05303440417
3526	0.05302826178
3527	0.05302180436
3528	0.05301936541
3529	0.05300644031
3530	0.05300237362
3531	0.05299399073
3532	0.05298495806
3533	0.05298218832
3534	0.05295279616
3535	0.05294750833
3536	0.05293467993
3537	0.05291462536
3538	0.05289850125
3539	0.05289707642
3540	0.05286473932
3541	0.05285477921
3542	0.05284754936
3543	0.05283792876
3544	0.05282671829
3545	0.0528203418
3546	0.05281621941
3547	0.05281175426
3548	0.05280883333
3549	0.05280446361
3550	0.05279908571
3551	0.05278524805
3552	0.05277814317
3553	0.05276470671
3554	0.05275673285
3555	0.05275634306
3556	0.05274453226
3557	0.05274151548
3558	0.05273874615
3559	0.05272395053
3560	0.05271763987
3561	0.05270290945
3562	0.05269865229
3563	0.05269186091
3564	0.0526791207
3565	0.05267278527
3566	0.05265528868
3567	0.05263966658
3568	0.05262798566
3569	0.05262454514
3570	0.05261665706
3571	0.05260224198
3572	0.05259931703
3573	0.05258280585
3574	0.05257725199
3575	0.05256298068
3576	0.05253955322
3577	0.05252887729
3578	0.05252278181
3579	0.05251512802
3580	0.05251131857
3581	0.05251096083
3582	0.05249585689
3583	0.05249119282
3584	0.05248608726
3585	0.05247751066
3586	0.0524597755
3587	0.05245664059
3588	0.05244659314
3589	0.05244163143
3590	0.05243841613
3591	0.05243065712
3592	0.05241965795
3593	0.05239852551
3594	0.05238287553
3595	0.05236940847
3596	0.05235706458
3597	0.05234900788
3598	0.05233543262
3599	0.05232836947
3600	0.05230658327
3601	0.05230048577
3602	0.05228054293
3603	0.05227694619
3604	0.05226220508
3605	0.05225487429
3606	0.05225151734
3607	0.05222521099
3608	0.05221678983
3609	0.05221078649
3610	0.05220679249
3611	0.05219749343
3612	0.05219535238
3613	0.0521884873
3614	0.05218204475
3615	0.05216386663
3616	0.05214091095
3617	0.05213755892
3618	0.05212701907
3619	0.05212047585
3620	0.0521120475
3621	0.05210722901
3622	0.05210064124
3623	0.05209433196
3624	0.05208926704
3625	0.05207499055
3626	0.0520656004
3627	0.05206323024
3628	0.05206177032
3629	0.05205649729
3630	0.05204456779
3631	0.05202362004
3632	0.05201605868
3633	0.05200830699
3634	0.0519724825
3635	0.05196035915
3636	0.05194768377
3637	0.05191616084
3638	0.05190697331
3639	0.0519015694
3640	0.05189533639
3641	0.0518922831
3642	0.05188860448
3643	0.05188483854
3644	0.05187645953
3645	0.05186472362
3646	0.05185946599
3647	0.05183382239
3648	0.05182698761
3649	0.05181221306
3650	0.05180920426
3651	0.05180125453
3652	0.05179837192
3653	0.05179050563
3654	0.05178758722
3655	0.05178309524
3656	0.0517791702
3657	0.05177153863
3658	0.05176517947
3659	0.05174964266
3660	0.05173615115
3661	0.05172247605
3662	0.05171071929
3663	0.0516905498
3664	0.05167099333
3665	0.05166588888
3666	0.0516627712
3667	0.05165341971
3668	0.05165031131
3669	0.05161845497
3670	0.05160892083
3671	0.05159075565
3672	0.05158860253
3673	0.05155639947
3674	0.0515526324
3675	0.05155074964
3676	0.05153571914
3677	0.05152283039
3678	0.0514998009
3679	0.05149041643
3680	0.05147459454
3681	0.05147316198
3682	0.05146487853
3683	0.0514572359
3684	0.05144399815
3685	0.05142270209
3686	0.05140909762
3687	0.05140247492
3688	0.05136224038
3689	0.05135602345
3690	0.05133580946
3691	0.05132093724
3692	0.05130461065
3693	0.05128945503
3694	0.05128538131
3695	0.05128012582
3696	0.0512782218
3697	0.05127380534
3698	0.05126737374
3699	0.05126535187
3700	0.05125571837
3701	0.05124115885
3702	0.05123055647
3703	0.05119907039
3704	0.05119373989
3705	0.05118499105
3706	0.05118118503
3707	0.0511781732
3708	0.05114893291
3709	0.05114733044
3710	0.05113881743
3711	0.05113263931
3712	0.05110205676
3713	0.05109698612
3714	0.05109093426
3715	0.05107556518
3716	0.05105881035
3717	0.0510569907
3718	0.05105176739
3719	0.0510334228
3720	0.05102515401
3721	0.05102245767
3722	0.05101785287
3723	0.05101293722
3724	0.05100470401
3725	0.05099901797
3726	0.05099705746
3727	0.05098782246
3728	0.05096870039
3729	0.05095309225
3730	0.05094575826
3731	0.05093664916
3732	0.05093585066
3733	0.05091723738
3734	0.05089638887
3735	0.05088815773
3736	0.05087887329
3737	0.05087706005
3738	0.05086994186
3739	0.0508560744
3740	0.05084276975
3741	0.05082824973
3742	0.05082630644
3743	0.05081567874
3744	0.05081034491
3745	0.05080852741
3746	0.05080331782
3747	0.0508006402
3748	0.05078437426
3749	0.05077815065
3750	0.05076620916
3751	0.050747877
3752	0.05072728803
3753	0.05072441948
3754	0.05071151848
3755	0.05070537684
3756	0.05070342308
3757	0.05068831764
3758	0.05068685788
3759	0.05066691807
3760	0.05065754489
3761	0.05064994547
3762	0.05064720613
3763	0.0506457817
3764	0.05063811471
3765	0.05063385873
3766	0.05062001111
3767	0.05061279759
3768	0.05059538724
3769	0.0505873602
3770	0.05057679962
3771	0.05056512632
3772	0.05056216341
3773	0.05055324364
3774	0.05055131167
3775	0.05054852669
3776	0.05054672227
3777	0.05054247041
3778	0.05054022862
3779	0.05053493338
3780	0.05053131433
3781	0.05052870494
3782	0.0505236913
3783	0.05051965219
3784	0.05050407693
3785	0.05049870113
3786	0.05049545375
3787	0.05048409457
3788	0.05048138508
3789	0.05046868172
3790	0.05044437141
3791	0.05042489335
3792	0.05042102616
3793	0.05040998596
3794	0.05038889218
3795	0.05037055713
3796	0.05037023122
3797	0.0503634357
3798	0.05034338888
3799	0.05033760712
3800	0.0503344514
3801	0.05032738512
3802	0.05031936281
3803	0.0503111835
3804	0.05030007534
3805	0.05028657925
3806	0.05027967363
3807	0.05026002587
3808	0.05025416837
3809	0.05024484213
3810	0.050229542
3811	0.05022514675
3812	0.05021485502
3813	0.05020749266
3814	0.05020253608
3815	0.05018787407
3816	0.05018286311
3817	0.05016944238
3818	0.0501560743
3819	0.05015399432
3820	0.05014476144
3821	0.05012984551
3822	0.05011032975
3823	0.05007888267
3824	0.0500588332
3825	0.05005191781
3826	0.05004382741
3827	0.05002702611
3828	0.05001720611
3829	0.05000280791
3830	0.04999680464
3831	0.0499954159
3832	0.04999004931
3833	0.04998148758
3834	0.04997770555
3835	0.04997398071
3836	0.04995520279
3837	0.04995139749
3838	0.04994650315
3839	0.04994228779
3840	0.04993425269
3841	0.04992734924
3842	0.04991023436
3843	0.04990079695
3844	0.0499002394
3845	0.04988696352
3846	0.04988326374
3847	0.04986422489
3848	0.04985341414
3849	0.04984809985
3850	0.04984432522
3851	0.04983543741
3852	0.04983167954
3853	0.04983022904
3854	0.0498122734
3855	0.04979636568
3856	0.04977234414
3857	0.04977147032
3858	0.04976239943
3859	0.04976005358
3860	0.04975072911
3861	0.04974859793
3862	0.04974303673
3863	0.04973545458
3864	0.0497300607
3865	0.04972672146
3866	0.04972193946
3867	0.04971948713
3868	0.04970280711
3869	0.04969979223
3870	0.0496927371
3871	0.04968258497
3872	0.04968011388
3873	0.04967189265
3874	0.0496578417
3875	0.04964793643
3876	0.04962921207
3877	0.04961926228
3878	0.04961264701
3879	0.04960373138
3880	0.04960253383
3881	0.04959913161
3882	0.04959058696
3883	0.04957282126
3884	0.04956933742
3885	0.0495562576
3886	0.04955044472
3887	0.04954044889
3888	0.04953636822
3889	0.04953079758
3890	0.04952458914
3891	0.04952025618
3892	0.04951634051
3893	0.0494956405
3894	0.04948828814
3895	0.04948610641
3896	0.04947854636
3897	0.04947685132
3898	0.0494556591
3899	0.04943886278
3900	0.04942589073
3901	0.04942044873
3902	0.0494191318
3903	0.04940260863
3904	0.04938801478
3905	0.04938265089
3906	0.0493738664
3907	0.04935938161
3908	0.04934739929
3909	0.04932568785
3910	0.04931747977
3911	0.04931313253
3912	0.04930619436
3913	0.04930373363
3914	0.04929486208
3915	0.04928824018
3916	0.04928388128
3917	0.0492720096
3918	0.04925723111
3919	0.04925333363
3920	0.04925133407
3921	0.04924000883
3922	0.04923134895
3923	0.04921204732
3924	0.04919845951
3925	0.04919097492
3926	0.04917809152
3927	0.04916865148
3928	0.04916609009
3929	0.04915189218
3930	0.04914597856
3931	0.04914219139
3932	0.04913196529
3933	0.04912829133
3934	0.04911010026
3935	0.0491090308
3936	0.04910608067
3937	0.04909671971
3938	0.04908858882
3939	0.04906863256
3940	0.04906574841
3941	0.0490610869
3942	0.04905622248
3943	0.04904739895
3944	0.04901891711
3945	0.04899700286
3946	0.04899340903
3947	0.04899300514
3948	0.04898625953
3949	0.04897789417
3950	0.04896972924
3951	0.04896750696
3952	0.0489537826
3953	0.04892830058
3954	0.0489225011
3955	0.0489199218
3956	0.04891689936
3957	0.04891600642
3958	0.04891156486
3959	0.0489031422
3960	0.04889598658
3961	0.0488894675
3962	0.04888754499
3963	0.04887738443
3964	0.04887108107
3965	0.04886339665
3966	0.04886006845
3967	0.0488509833
3968	0.04884867265
3969	0.04884258198
3970	0.04884125611
3971	0.04883876591
3972	0.04883105505
3973	0.04882637631
3974	0.04881976776
3975	0.0488193961
3976	0.0488066796
3977	0.04877857038
3978	0.04877009707
3979	0.04876534813
3980	0.04876303797
3981	0.04876105927
3982	0.0487526414
3983	0.04874301787
3984	0.04872501319
3985	0.04872162585
3986	0.0487146269
3987	0.0487072372
3988	0.04869213341
3989	0.04867561379
3990	0.04866896268
3991	0.0486572412
3992	0.04865368651
3993	0.04864835346
3994	0.04863610946
3995	0.04862083579
3996	0.04861111478
3997	0.04860772405
3998	0.04860024494
3999	0.04858938703
4000	0.04857850698
4001	0.04857130607
4002	0.04856883618
4003	0.04856369869
4004	0.04856284164
4005	0.04855727809
4006	0.04853738438
4007	0.04853542739
4008	0.04853375611
4009	0.04852870721
4010	0.0484981485
4011	0.0484910235
4012	0.04848194491
4013	0.04847946417
4014	0.04846524384
4015	0.0484614451
4016	0.04845211578
4017	0.04843963709
4018	0.04843658654
4019	0.04843219597
4020	0.04842402685
4021	0.04840645649
4022	0.04839421356
4023	0.0483882116
4024	0.04838042379
4025	0.04837895455
4026	0.04836680506
4027	0.04836351599
4028	0.04835897386
4029	0.04834122571
4030	0.04833303728
4031	0.04832506958
4032	0.04832282672
4033	0.04831995005
4034	0.04831112429
4035	0.04831008083
4036	0.04828873777
4037	0.04828092964
4038	0.04827360594
4039	0.04827070913
4040	0.04826774099
4041	0.04825772052
4042	0.0482512159
4043	0.04824635766
4044	0.04823521216
4045	0.04821988376
4046	0.04820250146
4047	0.04820106498
4048	0.04819984305
4049	0.04819770056
4050	0.04819368491
4051	0.04819184937
4052	0.04816508181
4053	0.04815661448
4054	0.04814957001
4055	0.04813411847
4056	0.04813117227
4057	0.04811810185
4058	0.04811236433
4059	0.04808282948
4060	0.04808063723
4061	0.04806907926
4062	0.04806280446
4063	0.04804844442
4064	0.04804263504
4065	0.04803678981
4066	0.04803024985
4067	0.04802548194
4068	0.04801484699
4069	0.04800601759
4070	0.04799961519
4071	0.04798567409
4072	0.04797679819
4073	0.04796935688
4074	0.0479618727
4075	0.04795772395
4076	0.0479566634
4077	0.04795139062
4078	0.04794948059
4079	0.04794467484
4080	0.04793923093
4081	0.0479333662
4082	0.04791960462
4083	0.04791571198
4084	0.04791089413
4085	0.04789984603
4086	0.04789212059
4087	0.04788390262
4088	0.04788165326
4089	0.04787857701
4090	0.0478563125
4091	0.04785526272
4092	0.04783711637
4093	0.04782237821
4094	0.04781798588
4095	0.0478079857
4096	0.04780167784
4097	0.04779990494
4098	0.04779294572
4099	0.04778866483
4100	0.04778434389
4101	0.0477773349
4102	0.0477723793
4103	0.04776153749
4104	0.04775724167
4105	0.04774457008
4106	0.04773393084
4107	0.04772220068
4108	0.04769948072
4109	0.04769027803
4110	0.04768274742
4111	0.04766817038
4112	0.04766651613
4113	0.04766245472
4114	0.04765915018
4115	0.04764185356
4116	0.04764002962
4117	0.04763474873
4118	0.04762679705
4119	0.04761820919
4120	0.04761457762
4121	0.04761202461
4122	0.04760712627
4123	0.04758829725
4124	0.04758733529
4125	0.04757360971
4126	0.04756838765
4127	0.0475598019
4128	0.04754081105
4129	0.04753565552
4130	0.04753398433
4131	0.0475317348
4132	0.04751838075
4133	0.04751679824
4134	0.0475113375
4135	0.0475074565
4136	0.04750137685
4137	0.04749135053
4138	0.0474883878
4139	0.04748508447
4140	0.04747730186
4141	0.04747516211
4142	0.04747345244
4143	0.04745705592
4144	0.0474506256
4145	0.047450425
4146	0.04744638177
4147	0.0474302009
4148	0.04742401155
4149	0.04742041799
4150	0.0474084886
4151	0.04739852854
4152	0.04738914543
4153	0.04738596375
4154	0.04738185246
4155	0.04737761965
4156	0.04737503214
4157	0.0473667634
4158	0.0473570549
4159	0.04734737067
4160	0.04733545792
4161	0.04732586721
4162	0.0473170232
4163	0.04731261708
4164	0.04728909198
4165	0.0472698604
4166	0.04724985634
4167	0.04722418854
4168	0.04721877779
4169	0.04721124488
4170	0.04720924998
4171	0.04720587347
4172	0.04719770399
4173	0.04719192509
4174	0.04718443862
4175	0.04716427252
4176	0.04715591985
4177	0.04714826627
4178	0.0471387345
4179	0.04712629794
4180	0.04712065735
4181	0.04710966803
4182	0.04710361278
4183	0.04710278187
4184	0.04709887731
4185	0.04709668135
4186	0.04708848164
4187	0.0470867961
4188	0.04708391641
4189	0.04708339361
4190	0.04707933733
4191	0.04707402802
4192	0.04705971503
4193	0.04705206818
4194	0.04704277432
4195	0.04703779943
4196	0.04703431767
4197	0.04702758614
4198	0.04701832766
4199	0.04701361008
4200	0.04700501453
4201	0.04699284723
4202	0.0469866741
4203	0.04696760822
4204	0.04693850215
4205	0.04691572769
4206	0.04691421579
4207	0.0469103111
4208	0.04690735744
4209	0.04689641443
4210	0.04689091395
4211	0.04688766321
4212	0.04688700826
4213	0.04688261214
4214	0.04687840634
4215	0.04686688955
4216	0.04685876174
4217	0.04685560092
4218	0.0468534324
4219	0.04684249291
4220	0.04683863787
4221	0.04683191746
4222	0.04681636168
4223	0.04681003545
4224	0.04680383084
4225	0.04680271085
4226	0.04678520904
4227	0.04677933402
4228	0.04676472482
4229	0.046758893
4230	0.04674880393
4231	0.04674208242
4232	0.04673641125
4233	0.04673361927
4234	0.04672950924
4235	0.04672108453
4236	0.04671903347
4237	0.04670950459
4238	0.04670246184
4239	0.04670166053
4240	0.04669976888
4241	0.04668847902
4242	0.04668447396
4243	0.04666213933
4244	0.04665014003
4245	0.04664664629
4246	0.04664600439
4247	0.04664123301
4248	0.04663713844
4249	0.04662539254
4250	0.04661486486
4251	0.04661294759
4252	0.04661081309
4253	0.04660689915
4254	0.04657985895
4255	0.04657932923
4256	0.0465749819
4257	0.0465734364
4258	0.0465673376
4259	0.04656254555
4260	0.04655496649
4261	0.04654972922
4262	0.04654277996
4263	0.04654108182
4264	0.04653861091
4265	0.04652823261
4266	0.04651310824
4267	0.04651196006
4268	0.04649732375
4269	0.04648912904
4270	0.04648695924
4271	0.04647298169
4272	0.04646150301
4273	0.04645940909
4274	0.04645477391
4275	0.04644418345
4276	0.04644215479
4277	0.04643111797
4278	0.0464208324
4279	0.04640938742
4280	0.04640156345
4281	0.04639351572
4282	0.04639136737
4283	0.04638815281
4284	0.04638472782
4285	0.04637879513
4286	0.04637417948
4287	0.04636958254
4288	0.04636117676
4289	0.04635546696
4290	0.0463399701
4291	0.04633027563
4292	0.04632711365
4293	0.04632330466
4294	0.04631239909
4295	0.04630681819
4296	0.04629861476
4297	0.04629376012
4298	0.04629215992
4299	0.04628886706
4300	0.0462842642
4301	0.04627989238
4302	0.04627699366
4303	0.04626611795
4304	0.04626176512
