iter	Passed	Remaining
1500	983934	982623
1501	984572	981950
1502	985266	981333
1503	985905	980661
1504	986525	979970
1505	987153	979287
1506	987790	978614
1507	988425	977938
1508	989042	977244
1509	989687	976579
1510	990361	975941
1511	991042	975311
1512	991657	974616
1513	992286	973934
1514	992908	973246
1515	993539	972567
1516	994173	971890
1517	994793	971201
1518	995428	970526
1519	996055	969843
1520	996685	969163
1521	997327	968495
1522	997980	967838
1523	998642	967189
1524	999288	966524
1525	999933	965859
1526	1000617	965232
1527	1001300	964603
1528	1001972	963964
1529	1002649	963330
1530	1003266	962638
1531	1003957	962016
1532	1004637	961385
1533	1005260	960698
1534	1005897	960025
1535	1006531	959350
1536	1007149	958659
1537	1007801	958001
1538	1008445	957335
1539	1009123	956701
1540	1009802	956068
1541	1010431	955388
1542	1011063	954710
1543	1011715	954053
1544	1012359	953386
1545	1012982	952701
1546	1013614	952024
1547	1014277	951376
1548	1014899	950690
1549	1015520	950003
1550	1016190	949361
1551	1016839	948700
1552	1017493	948044
1553	1018190	947427
1554	1018829	946757
1555	1019453	946073
1556	1020132	945440
1557	1020781	944779
1558	1021412	944102
1559	1022065	943445
1560	1022708	942778
1561	1023335	942097
1562	1023991	941443
1563	1024638	940780
1564	1025263	940098
1565	1025936	939458
1566	1026586	938798
1567	1027201	938107
1568	1027830	937428
1569	1028477	936766
1570	1029167	936142
1571	1029795	935463
1572	1030424	934784
1573	1031042	934095
1574	1031702	933444
1575	1032372	932803
1576	1033006	932129
1577	1033636	931451
1578	1034251	930760
1579	1034928	930125
1580	1035601	929486
1581	1036221	928800
1582	1036897	928164
1583	1037524	927483
1584	1038161	926812
1585	1038853	926191
1586	1039474	925505
1587	1040096	924821
1588	1040752	924167
1589	1041402	923508
1590	1042023	922822
1591	1042659	922151
1592	1043313	921495
1593	1043937	920812
1594	1044562	920132
1595	1045257	919512
1596	1045879	918828
1597	1046515	918156
1598	1047183	917513
1599	1047806	916830
1600	1048458	916173
1601	1049157	915557
1602	1049780	914874
1603	1050415	914202
1604	1051082	913557
1605	1051718	912886
1606	1052349	912210
1607	1053025	911574
1608	1053651	910894
1609	1054271	910209
1610	1054949	909574
1611	1055584	908902
1612	1056203	908216
1613	1056864	907567
1614	1057504	906899
1615	1058124	906215
1616	1058798	905577
1617	1059449	904918
1618	1060069	904234
1619	1060723	903579
1620	1061381	902927
1621	1062010	902250
1622	1062651	901584
1623	1063302	900926
1624	1063933	900251
1625	1064552	899566
1626	1065189	898896
1627	1065852	898248
1628	1066523	897608
1629	1067156	896935
1630	1067772	896247
1631	1068410	895579
1632	1069137	894985
1633	1069766	894308
1634	1070393	893630
1635	1071073	892997
1636	1071698	892317
1637	1072331	891645
1638	1073001	891003
1639	1073620	890319
1640	1074247	889641
1641	1074905	888989
1642	1075538	888317
1643	1076172	887645
1644	1076831	886995
1645	1077466	886323
1646	1078073	885630
1647	1078750	884994
1648	1079429	884359
1649	1080055	883681
1650	1080708	883025
1651	1081351	882361
1652	1081987	881692
1653	1082632	881030
1654	1083249	880344
1655	1083921	879704
1656	1084548	879027
1657	1085172	878348
1658	1085841	877705
1659	1086459	877021
1660	1087094	876351
1661	1087740	875689
1662	1088351	875000
1663	1088999	874340
1664	1089654	873686
1665	1090279	873008
1666	1090916	872340
1667	1091538	871660
1668	1092163	870982
1669	1092829	870337
1670	1093514	869707
1671	1094164	869049
1672	1094793	868374
1673	1095441	867715
1674	1096128	867086
1675	1096748	866405
1676	1097376	865730
1677	1098012	865061
1678	1098638	864384
1679	1099276	863717
1680	1099908	863045
1681	1100539	862373
1682	1101173	861702
1683	1101833	861052
1684	1102466	860381
1685	1103142	859744
1686	1103823	859110
1687	1104450	858435
1688	1105083	857764
1689	1105736	857109
1690	1106421	856479
1691	1107056	855809
1692	1107719	855162
1693	1108350	854490
1694	1108987	853822
1695	1109638	853165
1696	1110315	852528
1697	1110936	851848
1698	1111566	851176
1699	1112202	850508
1700	1112863	849858
1701	1113497	849188
1702	1114173	848551
1703	1114831	847899
1704	1115472	847235
1705	1116101	846562
1706	1116734	845891
1707	1117357	845214
1708	1117989	844543
1709	1118610	843864
1710	1119257	843204
1711	1119922	842558
1712	1120586	841911
1713	1121266	841276
1714	1121953	840647
1715	1122622	840004
1716	1123256	839335
1717	1123880	838657
1718	1124514	837989
1719	1125161	837329
1720	1125827	836684
1721	1126473	836023
1722	1127159	835393
1723	1127836	834755
1724	1128486	834098
1725	1129113	833424
1726	1129772	832774
1727	1130428	832120
1728	1131110	831487
1729	1131773	830839
1730	1132409	830172
1731	1133043	829502
1732	1133699	828850
1733	1134394	828225
1734	1135018	827549
1735	1135659	826885
1736	1136300	826221
1737	1136953	825566
1738	1137594	824903
1739	1138247	824248
1740	1138885	823582
1741	1139532	822922
1742	1140183	822266
1743	1140856	821626
1744	1141539	820992
1745	1142195	820339
1746	1142859	819692
1747	1143487	819019
1748	1144122	818351
1749	1144784	817703
1750	1145432	817044
1751	1146124	816417
1752	1146744	815739
1753	1147375	815068
1754	1148060	814436
1755	1148686	813762
1756	1149318	813092
1757	1149953	812424
1758	1150594	811761
1759	1151232	811095
1760	1151891	810444
1761	1152527	809778
1762	1153212	809145
1763	1153891	808508
1764	1154526	807841
1765	1155156	807170
1766	1155793	806504
1767	1156432	805839
1768	1157104	805198
1769	1157789	804565
1770	1158416	803892
1771	1159040	803217
1772	1159683	802555
1773	1160332	801898
1774	1160961	801226
1775	1161601	800563
1776	1162218	799883
1777	1162867	799226
1778	1163507	798562
1779	1164143	797896
1780	1164793	797239
1781	1165469	796600
1782	1166156	795968
1783	1166881	795363
1784	1167591	794747
1785	1168242	794091
1786	1168903	793441
1787	1169571	792796
1788	1170299	792192
1789	1170967	791548
1790	1171626	790896
1791	1172296	790253
1792	1172984	789621
1793	1173646	788973
1794	1174304	788321
1795	1175008	787700
1796	1175672	787053
1797	1176327	786398
1798	1177028	785775
1799	1177718	785145
1800	1178375	784493
1801	1179029	783838
1802	1179705	783198
1803	1180385	782561
1804	1181085	781937
1805	1181735	781280
1806	1182386	780623
1807	1183032	779964
1808	1183713	779327
1809	1184417	778705
1810	1185062	778044
1811	1185723	777395
1812	1186373	776737
1813	1187076	776115
1814	1187743	775468
1815	1188371	774797
1816	1189049	774158
1817	1189701	773502
1818	1190352	772846
1819	1190996	772184
1820	1191642	771524
1821	1192274	770855
1822	1192962	770223
1823	1193599	769557
1824	1194220	768881
1825	1194889	768236
1826	1195521	767568
1827	1196154	766899
1828	1196825	766256
1829	1197463	765591
1830	1198099	764925
1831	1198770	764281
1832	1199411	763619
1833	1200054	762956
1834	1200710	762304
1835	1201378	761658
1836	1202019	760995
1837	1202662	760334
1838	1203328	759687
1839	1203954	759015
1840	1204622	758368
1841	1205304	757732
1842	1205924	757055
1843	1206547	756381
1844	1207235	755748
1845	1207860	755076
1846	1208487	754404
1847	1209159	753762
1848	1209785	753089
1849	1210436	752433
1850	1211132	751805
1851	1211798	751157
1852	1212460	750508
1853	1213138	749868
1854	1213798	749218
1855	1214429	748549
1856	1215100	747905
1857	1215769	747259
1858	1216402	746592
1859	1217057	745938
1860	1217688	745270
1861	1218306	744593
1862	1218989	743956
1863	1219629	743293
1864	1220268	742629
1865	1220906	741965
1866	1221544	741301
1867	1222226	740663
1868	1222870	740003
1869	1223495	739331
1870	1224115	738656
1871	1224767	738000
1872	1225435	737354
1873	1226095	736704
1874	1226718	736031
1875	1227357	735367
1876	1228042	734731
1877	1228666	734059
1878	1229292	733388
1879	1229966	732746
1880	1230625	732094
1881	1231271	731435
1882	1231897	730764
1883	1232528	730096
1884	1233213	729460
1885	1233842	728791
1886	1234478	728126
1887	1235167	727492
1888	1235789	726819
1889	1236426	726155
1890	1237091	725507
1891	1237754	724858
1892	1238448	724227
1893	1239135	723592
1894	1239778	722931
1895	1240412	722265
1896	1241105	721633
1897	1241753	720976
1898	1242374	720302
1899	1243054	719663
1900	1243715	719012
1901	1244337	718339
1902	1245011	717697
1903	1245653	717035
1904	1246270	716360
1905	1246957	715724
1906	1247574	715049
1907	1248206	714382
1908	1248865	713730
1909	1249492	713061
1910	1250119	712391
1911	1250785	711743
1912	1251458	711100
1913	1252091	710434
1914	1252751	709783
1915	1253395	709123
1916	1254049	708469
1917	1254687	707806
1918	1255322	707140
1919	1256009	706505
1920	1256642	705839
1921	1257276	705173
1922	1257954	704533
1923	1258587	703867
1924	1259219	703200
1925	1259879	702549
1926	1260528	701892
1927	1261176	701235
1928	1261851	700592
1929	1262483	699926
1930	1263121	699263
1931	1263778	698610
1932	1264410	697944
1933	1265068	697292
1934	1265715	696634
1935	1266339	695963
1936	1267009	695318
1937	1267650	694656
1938	1268288	693993
1939	1268967	693353
1940	1269603	692689
1941	1270224	692017
1942	1270915	691383
1943	1271566	690727
1944	1272201	690063
1945	1272873	689418
1946	1273503	688751
1947	1274125	688079
1948	1274804	687439
1949	1275453	686782
1950	1276092	686120
1951	1276749	685467
1952	1277396	684809
1953	1278025	684142
1954	1278659	683478
1955	1279335	682835
1956	1279975	682173
1957	1280606	681507
1958	1281291	680870
1959	1281945	680215
1960	1282562	679542
1961	1283242	678902
1962	1283868	678233
1963	1284497	677565
1964	1285178	676926
1965	1285830	676271
1966	1286453	675600
1967	1287104	674945
1968	1287752	674287
1969	1288387	673623
1970	1289073	672986
1971	1289711	672324
1972	1290342	671658
1973	1291010	671011
1974	1291666	670358
1975	1292301	669694
1976	1292975	669051
1977	1293615	668389
1978	1294228	667714
1979	1294902	667070
1980	1295551	666414
1981	1296176	665745
1982	1296840	665096
1983	1297467	664428
1984	1298108	663768
1985	1298765	663115
1986	1299387	662445
1987	1300010	661776
1988	1300649	661114
1989	1301338	660478
1990	1301991	659824
1991	1302618	659156
1992	1303275	658504
1993	1303947	657859
1994	1304568	657188
1995	1305199	656523
1996	1305877	655881
1997	1306502	655212
1998	1307132	654546
1999	1307772	653886
2000	1308413	653226
2001	1309080	652578
2002	1309732	651923
2003	1310356	651255
2004	1311034	650613
2005	1311701	649965
2006	1312345	649307
2007	1313013	648660
2008	1313649	647997
2009	1314271	647327
2010	1314927	646674
2011	1315568	646014
2012	1316198	645349
2013	1316860	644699
2014	1317493	644035
2015	1318131	643373
2016	1318795	642724
2017	1319425	642059
2018	1320099	641415
2019	1320728	640749
2020	1321352	640081
2021	1322044	639445
2022	1322694	638790
2023	1323311	638118
2024	1323991	637477
2025	1324632	636817
2026	1325262	636152
2027	1325899	635490
2028	1326526	634823
2029	1327218	634188
2030	1327866	633531
2031	1328489	632863
2032	1329165	632219
2033	1329828	631570
2034	1330463	630907
2035	1331106	630248
2036	1331763	629596
2037	1332413	628940
2038	1333077	628291
2039	1333718	627632
2040	1334345	626965
2041	1335016	626320
2042	1335644	625654
2043	1336273	624988
2044	1336940	624341
2045	1337576	623679
2046	1338208	623015
2047	1338865	622363
2048	1339496	621698
2049	1340118	621030
2050	1340769	620375
2051	1341420	619720
2052	1342098	619077
2053	1342771	618433
2054	1343406	617770
2055	1344033	617104
2056	1344681	616448
2057	1345369	615810
2058	1345998	615145
2059	1346636	614484
2060	1347288	613830
2061	1347968	613188
2062	1348607	612527
2063	1349230	611860
2064	1349891	611209
2065	1350515	610542
2066	1351198	609902
2067	1351867	609255
2068	1352497	608591
2069	1353173	607947
2070	1353815	607288
2071	1354440	606621
2072	1355113	605976
2073	1355733	605308
2074	1356361	604643
2075	1357040	604000
2076	1357677	603339
2077	1358310	602676
2078	1358939	602012
2079	1359560	601343
2080	1360247	600705
2081	1360922	600060
2082	1361547	599394
2083	1362180	598731
2084	1362859	598089
2085	1363517	597437
2086	1364158	596778
2087	1364794	596117
2088	1365420	595451
2089	1366067	594795
2090	1366710	594136
2091	1367337	593471
2092	1368001	592822
2093	1368636	592160
2094	1369262	591495
2095	1369916	590842
2096	1370542	590176
2097	1371153	589504
2098	1371807	588851
2099	1372474	588203
2100	1373127	587549
2101	1373771	586892
2102	1374402	586228
2103	1375035	585566
2104	1375678	584908
2105	1376305	584243
2106	1376978	583598
2107	1377666	582959
2108	1378291	582293
2109	1378959	581646
2110	1379585	580981
2111	1380212	580316
2112	1380890	579673
2113	1381521	579010
2114	1382149	578346
2115	1382814	577697
2116	1383480	577049
2117	1384116	576388
2118	1384739	575722
2119	1385367	575058
2120	1386044	574414
2121	1386716	573768
2122	1387356	573109
2123	1388042	572469
2124	1388679	571809
2125	1389311	571146
2126	1389977	570498
2127	1390628	569844
2128	1391256	569180
2129	1391923	568531
2130	1392558	567871
2131	1393226	567223
2132	1393897	566577
2133	1394534	565917
2134	1395172	565257
2135	1395847	564612
2136	1396492	563955
2137	1397144	563301
2138	1397810	562652
2139	1398478	562005
2140	1399108	561342
2141	1399769	560691
2142	1400412	560034
2143	1401099	559394
2144	1401775	558749
2145	1402424	558094
2146	1403101	557450
2147	1403807	556817
2148	1404476	556170
2149	1405121	555513
2150	1405779	554861
2151	1406399	554194
2152	1407071	553548
2153	1407719	552892
2154	1408342	552227
2155	1409013	551580
2156	1409630	550912
2157	1410285	550259
2158	1410952	549611
2159	1411597	548954
2160	1412285	548314
2161	1412965	547671
2162	1413620	547018
2163	1414263	546360
2164	1414890	545696
2165	1415537	545040
2166	1416224	544400
2167	1416887	543750
2168	1417523	543090
2169	1418172	542434
2170	1418828	541781
2171	1419514	541140
2172	1420142	540477
2173	1420776	539816
2174	1421407	539154
2175	1422027	538488
2176	1422659	537826
2177	1423339	537183
2178	1424040	536547
2179	1424688	535891
2180	1425308	535225
2181	1425992	534583
2182	1426619	533920
2183	1427244	533256
2184	1427883	532597
2185	1428523	531938
2186	1429195	531292
2187	1429885	530652
2188	1430510	529988
2189	1431139	529325
2190	1431771	528664
2191	1432398	528000
2192	1433033	527340
2193	1433722	526700
2194	1434434	526068
2195	1435121	525427
2196	1435782	524776
2197	1436409	524113
2198	1437041	523451
2199	1437665	522787
2200	1438299	522126
2201	1438996	521489
2202	1439615	520823
2203	1440300	520181
2204	1440972	519534
2205	1441599	518871
2206	1442241	518213
2207	1442863	517548
2208	1443503	516890
2209	1444176	516244
2210	1444830	515590
2211	1445515	514948
2212	1446157	514290
2213	1446778	513625
2214	1447401	512961
2215	1448030	512299
2216	1448668	511640
2217	1449351	510997
2218	1450023	510350
2219	1450645	509686
2220	1451265	509021
2221	1451892	508358
2222	1452526	507698
2223	1453202	507052
2224	1453877	506406
2225	1454522	505750
2226	1455144	505085
2227	1455807	504435
2228	1456487	503791
2229	1457125	503132
2230	1457771	502477
2231	1458395	501813
2232	1459067	501166
2233	1459702	500506
2234	1460316	499839
2235	1460989	499193
2236	1461609	498528
2237	1462238	497866
2238	1462903	497217
2239	1463522	496552
2240	1464183	495901
2241	1464826	495244
2242	1465499	494597
2243	1466132	493937
2244	1466768	493278
2245	1467410	492621
2246	1468074	491971
2247	1468708	491311
2248	1469345	490652
2249	1470014	490004
2250	1470642	489342
2251	1471269	488680
2252	1471915	488025
2253	1472545	487364
2254	1473179	486704
2255	1473817	486046
2256	1474479	485395
2257	1475130	484741
2258	1475774	484085
2259	1476401	483423
2260	1477063	482773
2261	1477693	482112
2262	1478306	481445
2263	1478969	480795
2264	1479594	480133
2265	1480207	479467
2266	1480856	478812
2267	1481474	478147
2268	1482088	477481
2269	1482725	476823
2270	1483395	476175
2271	1484021	475513
2272	1484700	474868
2273	1485340	474211
2274	1485969	473550
2275	1486587	472886
2276	1487214	472224
2277	1487873	471573
2278	1488548	470927
2279	1489186	470269
2280	1489823	469611
2281	1490446	468948
2282	1491127	468304
2283	1491763	467645
2284	1492390	466984
2285	1493062	466336
2286	1493694	465677
2287	1494321	465016
2288	1495021	464377
2289	1495635	463712
2290	1496266	463052
2291	1496923	462400
2292	1497572	461746
2293	1498199	461084
2294	1498849	460430
2295	1499487	459773
2296	1500120	459113
2297	1500768	458459
2298	1501396	457798
2299	1502071	457152
2300	1502705	456493
2301	1503388	455849
2302	1504015	455188
2303	1504684	454540
2304	1505296	453874
2305	1505956	453223
2306	1506587	452563
2307	1507212	451902
2308	1507870	451251
2309	1508528	450599
2310	1509161	449940
2311	1509818	449288
2312	1510440	448626
2313	1511075	447968
2314	1511710	447309
2315	1512327	446646
2316	1512998	445998
2317	1513646	445343
2318	1514270	444682
2319	1514959	444039
2320	1515589	443380
2321	1516218	442720
2322	1516836	442056
2323	1517469	441398
2324	1518144	440751
2325	1518789	440096
2326	1519417	439436
2327	1520106	438793
2328	1520733	438133
2329	1521356	437471
2330	1522025	436823
2331	1522659	436164
2332	1523291	435506
2333	1523911	434843
2334	1524540	434183
2335	1525199	433532
2336	1525827	432872
2337	1526456	432213
2338	1527121	431563
2339	1527796	430916
2340	1528471	430270
2341	1529096	429609
2342	1529736	428952
2343	1530356	428290
2344	1531024	427642
2345	1531681	426990
2346	1532301	426328
2347	1532928	425668
2348	1533568	425012
2349	1534236	424363
2350	1534887	423709
2351	1535517	423050
2352	1536151	422392
2353	1536794	421737
2354	1537418	421076
2355	1538072	420423
2356	1538715	419768
2357	1539333	419106
2358	1539999	418456
2359	1540661	417806
2360	1541281	417144
2361	1541938	416493
2362	1542569	415834
2363	1543211	415178
2364	1543842	414520
2365	1544487	413865
2366	1545208	413230
2367	1545862	412578
2368	1546501	411921
2369	1547143	411265
2370	1547783	410609
2371	1548421	409953
2372	1549110	409309
2373	1549755	408654
2374	1550394	407998
2375	1551072	407352
2376	1551709	406695
2377	1552351	406039
2378	1553025	405392
2379	1553672	404738
2380	1554343	404090
2381	1554995	403437
2382	1555658	402786
2383	1556323	402137
2384	1556951	401478
2385	1557593	400822
2386	1558212	400160
2387	1558845	399503
2388	1559472	398843
2389	1560109	398186
2390	1560745	397529
2391	1561367	396869
2392	1562009	396213
2393	1562651	395558
2394	1563313	394908
2395	1563994	394262
2396	1564625	393604
2397	1565331	392964
2398	1566015	392319
2399	1566636	391659
2400	1567263	390999
2401	1567894	390341
2402	1568523	389683
2403	1569159	389026
2404	1569789	388367
2405	1570432	387712
2406	1571111	387066
2407	1571761	386413
2408	1572413	385760
2409	1573093	385114
2410	1573765	384466
2411	1574397	383808
2412	1575018	383147
2413	1575679	382497
2414	1576305	381837
2415	1576929	381178
2416	1577567	380522
2417	1578250	379876
2418	1578922	379228
2419	1579563	378573
2420	1580184	377912
2421	1580812	377254
2422	1581438	376595
2423	1582058	375934
2424	1582683	375275
2425	1583299	374614
2426	1583932	373956
2427	1584570	373300
2428	1585202	372643
2429	1585882	371997
2430	1586534	371344
2431	1587191	370692
2432	1587868	370045
2433	1588536	369396
2434	1589210	368749
2435	1589842	368091
2436	1590465	367432
2437	1591092	366773
2438	1591712	366113
2439	1592346	365456
2440	1592976	364798
2441	1593605	364140
2442	1594283	363493
2443	1594955	362845
2444	1595597	362190
2445	1596242	361536
2446	1596885	360881
2447	1597520	360225
2448	1598153	359568
2449	1598796	358913
2450	1599424	358255
2451	1600103	357608
2452	1600732	356950
2453	1601366	356294
2454	1601991	355635
2455	1602628	354979
2456	1603306	354332
2457	1603953	353678
2458	1604587	353022
2459	1605219	352365
2460	1605871	351712
2461	1606500	351054
2462	1607122	350395
2463	1607772	349742
2464	1608466	349099
2465	1609096	348441
2466	1609737	347786
2467	1610420	347140
2468	1611060	346485
2469	1611695	345829
2470	1612369	345181
2471	1612996	344523
2472	1613625	343866
2473	1614244	343206
2474	1614877	342549
2475	1615505	341892
2476	1616176	341243
2477	1616839	340593
2478	1617502	339943
2479	1618181	339296
2480	1618865	338650
2481	1619533	338000
2482	1620192	337349
2483	1620847	336697
2484	1621512	336047
2485	1622202	335403
2486	1622839	334747
2487	1623510	334098
2488	1624178	333449
2489	1624842	332799
2490	1625518	332151
2491	1626202	331505
2492	1626863	330854
2493	1627537	330206
2494	1628211	329557
2495	1628882	328908
2496	1629553	328260
2497	1630228	327612
2498	1630904	326964
2499	1631582	326316
2500	1632214	325659
2501	1632851	325003
2502	1633488	324348
2503	1634114	323690
2504	1634752	323034
2505	1635385	322378
2506	1636076	321733
2507	1636738	321082
2508	1637388	320429
2509	1638087	319786
2510	1638739	319133
2511	1639424	318486
2512	1640104	317839
2513	1640761	317187
2514	1641396	316531
2515	1642081	315885
2516	1642727	315231
2517	1643357	314574
2518	1644011	313921
2519	1644638	313264
2520	1645316	312616
2521	1645947	311959
2522	1646606	311308
2523	1647280	310659
2524	1647950	310010
2525	1648584	309354
2526	1649277	308709
2527	1649962	308062
2528	1650592	307405
2529	1651226	306749
2530	1651880	306097
2531	1652534	305444
2532	1653228	304799
2533	1653857	304142
2534	1654503	303488
2535	1655169	302838
2536	1655823	302186
2537	1656503	301538
2538	1657153	300885
2539	1657814	300234
2540	1658507	299588
2541	1659138	298932
2542	1659787	298278
2543	1660434	297625
2544	1661066	296968
2545	1661701	296312
2546	1662376	295664
2547	1663005	295007
2548	1663647	294352
2549	1664269	293694
2550	1664936	293044
2551	1665604	292394
2552	1666264	291743
2553	1666966	291099
2554	1667589	290441
2555	1668225	289785
2556	1668866	289130
2557	1669494	288473
2558	1670132	287818
2559	1670791	287167
2560	1671472	286519
2561	1672158	285872
2562	1672791	285216
2563	1673432	284561
2564	1674121	283915
2565	1674796	283266
2566	1675434	282611
2567	1676121	281964
2568	1676796	281315
2569	1677430	280659
2570	1678076	280005
2571	1678707	279349
2572	1679404	278704
2573	1680028	278046
2574	1680661	277390
2575	1681338	276742
2576	1681962	276084
2577	1682592	275428
2578	1683249	274776
2579	1683898	274123
2580	1684530	273466
2581	1685204	272817
2582	1685842	272162
2583	1686477	271507
2584	1687134	270855
2585	1687781	270201
2586	1688466	269554
2587	1689097	268898
2588	1689742	268244
2589	1690387	267590
2590	1691065	266941
2591	1691698	266285
2592	1692329	265629
2593	1692962	264974
2594	1693590	264317
2595	1694220	263661
2596	1694861	263007
2597	1695521	262355
2598	1696212	261708
2599	1696935	261067
2600	1697561	260410
2601	1698256	259764
2602	1698893	259109
2603	1699519	258452
2604	1700152	257796
2605	1700784	257140
2606	1701422	256486
2607	1702057	255830
2608	1702711	255178
2609	1703369	254526
2610	1704054	253878
2611	1704737	253230
2612	1705367	252574
2613	1705992	251917
2614	1706624	251262
2615	1707283	250610
2616	1707910	249954
2617	1708551	249299
2618	1709183	248644
2619	1709831	247990
2620	1710484	247338
2621	1711135	246685
2622	1711794	246033
2623	1712458	245382
2624	1713117	244731
2625	1713807	244083
2626	1714503	243437
2627	1715126	242780
2628	1715774	242127
2629	1716455	241478
2630	1717100	240824
2631	1717755	240172
2632	1718382	239516
2633	1719063	238867
2634	1719702	238213
2635	1720331	237557
2636	1720969	236902
2637	1721602	236247
2638	1722242	235592
2639	1722882	234938
2640	1723509	234282
2641	1724195	233634
2642	1724907	232989
2643	1725580	232339
2644	1726216	231684
2645	1726835	231027
2646	1727497	230376
2647	1728127	229720
2648	1728758	229065
2649	1729399	228411
2650	1730077	227762
2651	1730754	227112
2652	1731386	226457
2653	1732019	225802
2654	1732664	225148
2655	1733350	224500
2656	1734026	223850
2657	1734662	223195
2658	1735308	222542
2659	1735932	221886
2660	1736571	221231
2661	1737191	220575
2662	1737856	219924
2663	1738486	219268
2664	1739157	218618
2665	1739848	217970
2666	1740535	217322
2667	1741158	216665
2668	1741791	216010
2669	1742420	215355
2670	1743104	214706
2671	1743789	214058
2672	1744413	213401
2673	1745043	212746
2674	1745680	212091
2675	1746349	211441
2676	1746980	210786
2677	1747637	210134
2678	1748325	209485
2679	1748979	208833
2680	1749600	208176
2681	1750265	207525
2682	1750899	206871
2683	1751530	206216
2684	1752212	205566
2685	1752853	204912
2686	1753496	204259
2687	1754182	203610
2688	1754827	202956
2689	1755462	202302
2690	1756158	201654
2691	1756799	201000
2692	1757464	200349
2693	1758178	199703
2694	1758817	199049
2695	1759456	198395
2696	1760083	197740
2697	1760721	197085
2698	1761365	196432
2699	1762027	195780
2700	1762687	195129
2701	1763373	194480
2702	1764002	193824
2703	1764637	193170
2704	1765261	192514
2705	1765896	191860
2706	1766539	191206
2707	1767225	190557
2708	1767952	189912
2709	1768591	189258
2710	1769234	188605
2711	1769887	187952
2712	1770531	187299
2713	1771216	186649
2714	1771877	185998
2715	1772509	185343
2716	1773180	184692
2717	1773837	184040
2718	1774465	183385
2719	1775094	182730
2720	1775730	182075
2721	1776409	181426
2722	1777084	180775
2723	1777707	180120
2724	1778367	179468
2725	1779039	178817
2726	1779663	178162
2727	1780299	177507
2728	1780941	176854
2729	1781591	176201
2730	1782277	175552
2731	1782933	174899
2732	1783616	174250
2733	1784260	173596
2734	1784903	172943
2735	1785544	172289
2736	1786187	171635
2737	1786838	170983
2738	1787479	170329
2739	1788180	169681
2740	1788850	169030
2741	1789552	168382
2742	1790233	167732
2743	1790929	167083
2744	1791594	166432
2745	1792229	165777
2746	1792913	165128
2747	1793578	164476
2748	1794209	163821
2749	1794856	163168
2750	1795519	162517
2751	1796163	161863
2752	1796824	161211
2753	1797472	160558
2754	1798146	159907
2755	1798819	159256
2756	1799491	158605
2757	1800163	157954
2758	1800792	157300
2759	1801421	156645
2760	1802053	155990
2761	1802683	155336
2762	1803350	154684
2763	1804016	154033
2764	1804690	153382
2765	1805317	152727
2766	1805939	152072
2767	1806590	151419
2768	1807345	150775
2769	1808035	150125
2770	1808707	149474
2771	1809349	148820
2772	1809989	148167
2773	1810634	147513
2774	1811311	146863
2775	1811967	146210
2776	1812608	145556
2777	1813254	144903
2778	1813919	144251
2779	1814565	143598
2780	1815244	142948
2781	1815888	142294
2782	1816528	141640
2783	1817161	140986
2784	1817816	140334
2785	1818547	139687
2786	1819232	139037
2787	1819887	138384
2788	1820526	137730
2789	1821161	137076
2790	1821821	136424
2791	1822450	135769
2792	1823144	135120
2793	1823771	134465
2794	1824390	133810
2795	1825016	133155
2796	1825636	132500
2797	1826312	131849
2798	1826970	131197
2799	1827594	130542
2800	1828221	129887
2801	1828866	129234
2802	1829494	128580
2803	1830170	127929
2804	1830836	127277
2805	1831469	126623
2806	1832104	125969
2807	1832731	125314
2808	1833361	124660
2809	1833982	124005
2810	1834615	123351
2811	1835259	122698
2812	1835894	122044
2813	1836540	121391
2814	1837193	120739
2815	1837867	120087
2816	1838531	119436
2817	1839198	118784
2818	1839857	118132
2819	1840521	117480
2820	1841170	116827
2821	1841830	116174
2822	1842493	115522
2823	1843149	114870
2824	1843824	114219
2825	1844498	113567
2826	1845168	112916
2827	1845816	112263
2828	1846442	111608
2829	1847112	110957
2830	1847771	110304
2831	1848438	109653
2832	1849153	109004
2833	1849794	108350
2834	1850469	107699
2835	1851126	107046
2836	1851755	106392
2837	1852388	105738
2838	1853027	105085
2839	1853647	104430
2840	1854324	103779
2841	1854987	103127
2842	1855616	102473
2843	1856264	101820
2844	1856909	101167
2845	1857539	100513
2846	1858180	99860
2847	1858828	99207
2848	1859492	98555
2849	1860137	97901
2850	1860767	97248
2851	1861444	96596
2852	1862098	95944
2853	1862730	95290
2854	1863363	94636
2855	1863986	93982
2856	1864616	93328
2857	1865242	92674
2858	1865884	92021
2859	1866564	91370
2860	1867202	90716
2861	1867830	90063
2862	1868458	89409
2863	1869117	88756
2864	1869752	88103
2865	1870424	87451
2866	1871101	86800
2867	1871728	86146
2868	1872350	85492
2869	1872985	84839
2870	1873612	84185
2871	1874291	83533
2872	1874955	82881
2873	1875634	82230
2874	1876259	81576
2875	1876906	80923
2876	1877534	80269
2877	1878174	79616
2878	1878820	78963
2879	1879502	78312
2880	1880139	77659
2881	1880774	77006
2882	1881408	76352
2883	1882085	75701
2884	1882764	75049
2885	1883398	74396
2886	1884019	73742
2887	1884642	73088
2888	1885271	72435
2889	1885928	71782
2890	1886613	71131
2891	1887246	70478
2892	1887887	69825
2893	1888565	69173
2894	1889193	68519
2895	1889840	67867
2896	1890469	67213
2897	1891097	66560
2898	1891740	65907
2899	1892411	65255
2900	1893082	64603
