iter	MultiClass
2905	0.01760686149
2906	0.01758565767
2907	0.01757992231
2908	0.0175746729
2909	0.01757357525
2910	0.01755648653
2911	0.01755062368
2912	0.01754887141
2913	0.01753773415
2914	0.01753213603
2915	0.0175242933
2916	0.01751261482
2917	0.01749998588
2918	0.01749553257
2919	0.01749474193
2920	0.01747617987
2921	0.01747227135
2922	0.01746694511
2923	0.01746467217
2924	0.01745641706
2925	0.01744494862
2926	0.01743998718
2927	0.01743170962
2928	0.017411644
2929	0.0174063179
2930	0.01739957175
2931	0.01737716408
2932	0.01736661259
2933	0.01736474695
2934	0.01735536197
2935	0.01735365669
2936	0.01733916978
2937	0.01733199769
2938	0.01731809026
2939	0.0173016318
2940	0.01729760812
2941	0.01728713872
2942	0.01724945839
2943	0.01723664327
2944	0.01723459119
2945	0.01722689308
2946	0.01722263953
2947	0.01720414901
2948	0.01718651508
2949	0.01715640251
2950	0.01715416242
2951	0.01713640003
2952	0.01713418699
2953	0.01711805239
2954	0.01711203077
2955	0.01709861475
2956	0.01708115337
2957	0.01707677206
2958	0.01705883655
2959	0.01705409498
2960	0.01704704926
2961	0.01702389305
2962	0.01702274549
2963	0.01700913392
2964	0.01700429991
2965	0.01699567098
2966	0.01698892546
2967	0.01697688341
2968	0.01695271345
2969	0.01694587741
2970	0.01694340262
2971	0.01692541526
2972	0.01692266569
2973	0.01690632437
2974	0.01689181496
2975	0.01688428611
2976	0.01686182778
2977	0.01685975462
2978	0.01685173701
2979	0.01684646644
2980	0.01683033265
2981	0.0168283593
2982	0.01682593186
2983	0.01681791736
2984	0.01681783941
2985	0.01681495537
2986	0.01680077963
2987	0.01679357936
2988	0.01679020701
2989	0.01677592404
2990	0.01677276269
2991	0.01675428845
2992	0.016750172
2993	0.01673620771
2994	0.01672125628
2995	0.01669601661
2996	0.01668088197
2997	0.01667597523
2998	0.01666214586
2999	0.01665683508
